,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A3020,Y8,"12 01 07*, 12 01 10*, 13 01 10*, 13 01 11*, 13 01 13*, 13 02 05*, 13 02 06*, 13 02 08*, 13 03 10*, 13 04 01*, 13 05 06*",Waste mineral oils,H3,1743.27,,BG,,R9,Romania,2018
1,A1050,Y17,11 01 09*,sludge and filter cakes containing dangerous substances ,H12,19.38,"CZ,HU,SK",DE,,R4,Romania,2018
2,A1120,,12 01 14*,machining sludge containing dangerous substances ,H11,2.502,"CZ,HU,SK",DE,,R4,Romania,2018
3,A1030,Y29,20 01 21*,used fluorescent tubes containing mercury,H12,99.837,,HU,,"R4,R5",Romania,2018
4,A1170,Y26,16 06 02*,used Ni Cd batteries,H12,30.508,"AT,HU",DE,,R4,Romania,2018
5,A2010,Y31,16 02 15*,funnel glass from CRT,H12,160.9,"CZ,HU,SK",DE,,R5,Romania,2018
6,A2010,Y31,19 12 11*,funnel glass from CRT,H11,80.63,"AT,HU",DE,,R5,Romania,2018
7,A2010,Y31,19 12 11*,funnel glass from CRT ,H12,781.327,"AT,CZ,HU",DE,,R5,Romania,2018
8,,Y17,12 01 18*,metal sludge containing oil,H12,79.198,"AT,CZ,HU",DE,,R4,Romania,2018
9,,Y45,"16 02 11*, 20 01 23*","dicard equipment containing chlorofluorocarbons, HCFC, HFC (fidges, freezers) ",H13,1111.21,,HU,,R12,Romania,2018
10,A1010,Y31,10 04 02*,solder dross,,2.22,,HU,,"R4,R12",Romania,2018
11,A1020,Y31,19 12 11*,lead paste ,H12,2923.383,,BG,,R4,Romania,2018
12,,Y45,"16 02 11*, 20 01 23*",used not treated fridges and freezers containing HCFC,H12,1450.72,"HU,SK",PL,,R12,Romania,2018
13,A1020,Y31,10 04 01*,lead slag,H12,1028.7,,BG,,"R4,R12",Romania,2018
14,A1020,Y31,19 02 04*,polyethylene separators ,"H11,H12",136.1,,BG,,"R3,R12",Romania,2018
15,A1160,Y31,16 06 01*,waste lead acid batteries,H8,9893.54,,BG,,R4,Romania,2018
16,,Y18,10 03 08*,salt slag from aluminium industry,"H8,H10",1647.51,"CZ,HU,SK",DE,,R5,Romania,2018
17,A1020,Y31,"06 04 05*, 16 03 03*",expired solder paste containing lead,"H11,H12",9.819,"FR,HU,IT,SI",ES,,R4,Romania,2018
18,A2030,,16 08 02*,spent metal catalyst ,H4.2,99.662,"AT,DE,HU",FR,,R8,Romania,2018
