,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A4020,Y1   ,"18 01 02, 18 01 03*, 18 01 08*","body parts and organs including blood bags and blood preserves (except 18 01 03), cytotoxic and cytostatic medicines, sharps (except 18 01 03), wastes whose collection and disposal is subject to special requirements in order to prevent infection",H6.2,331.58,,NO,D10,,Switzerland,2017
1,A4020,Y1   ,"18 01 02, 18 01 03*, 18 01 08*","body parts and organs including blood bags and blood preserves (except 18 01 03), cytotoxic and cytostatic medicines, sharps (except 18 01 03), wastes whose collection and disposal is subject to special requirements in order to prevent infection",H6.2,97.38,,NO,D10,,Switzerland,2017
2,A4020,Y1   ,18 01 03*,wastes whose collection and disposal is subject to special requirements in order to prevent infection,H6.2,75.92,,NO,D10,,Switzerland,2017
3,A4020,Y1   ,18 01 03*,wastes whose collection and disposal is subject to special requirements in order to prevent infection,H6.2,55.7,,NO,D10,,Switzerland,2017
4,A4020,Y1   ,18 01 03*,wastes whose collection and disposal is subject to special requirements in order to prevent infection,H6.2,284.0,,NO,D10,,Switzerland,2017
5,A4020,Y1   ,18 01 03*,wastes whose collection and disposal is subject to special requirements in order to prevent infection,H6.2,49.42,,NO,D10,,Switzerland,2017
6,A4020,Y1   ,"18 01 03*, 18 01 08*, 18 02 02*","cytotoxic and cytostatic medicines, wastes whose collection and disposal is subject to special requirements in order to prevent infection, wastes whose collection and disposal is subject to special requirements in order to prevent infection",H6.2,459.51,,NO,D10,,Switzerland,2017
7,A4030,"Y1   ,Y4",07 04 07*,halogenated still bottoms and reaction residues,"H4.1,H8",40.7,"BE,DE,ES,GB,IT,LT",IL,,R1,Switzerland,2017
8,A4010,Y2,"07 05 03*, 07 05 07*, 07 05 13*, 07 05 14","halogenated still bottoms and reaction residues, organichalogenated solvents, washing liquids and mother liquors, solid wastes containing dangerous substances, solid wastes other than those mentioned in 07 05 13",H12,1131.14,,NO,D10,,Switzerland,2017
9,A4010,Y2,"07 05 03*, 07 05 07*, 07 05 13*, 07 05 14","halogenated still bottoms and reaction residues, organichalogenated solvents, washing liquids and mother liquors, solid wastes containing dangerous substances, solid wastes other than those mentioned in 07 05 13",H12,76.3,,NO,,R1,Switzerland,2017
10,A2030,"Y2,Y23",16 08 02*,spent catalysts containing dangerous transition metals (3) or dangerous transition metal compounds,H4.1,18.42,GB,IE,,R1,Switzerland,2017
11,A2030,"Y2,Y23",16 08 02*,spent catalysts containing dangerous transition metals (3) or dangerous transition metal compounds,"H4.1,H4.3",6.24,GB,IE,,R1,Switzerland,2017
12,A4010,"Y2,Y3","07 05 13*, 16 03 05*, 18 01 06*","chemicals consisting of or containing dangerous substances, organic wastes containing dangerous substances, solid wastes containing dangerous substances","H11,H6.1",10.966,"BE,DE,FR,GB,IT,LT,LT,PT",GR,,R1,Switzerland,2017
13,A3150,Y4,07 04 07*,halogenated still bottoms and reaction residues,,73.3,,DK,D10,,Switzerland,2017
14,A4030,Y4,"02 01 08*, 06 13 01*, 07 04 13*, 16 05 08*, 20 01 19*","agrochemical waste containing dangerous substances, discarded organic chemicals consisting of or containing dangerous substances, inorganic plant protection products, wood-preserving agents and other biocides., pesticides, solid wastes containing dangerous substances",H6.1,12.991,,NO,D10,,Switzerland,2017
15,A4030,Y4,"02 01 08*, 06 13 01*, 07 04 13*, 20 01 19*","agrochemical waste containing dangerous substances, inorganic plant protection products, wood-preserving agents and other biocides., pesticides, solid wastes containing dangerous substances",H6.1,10.4,,NO,D10,,Switzerland,2017
16,A4030,Y4,"02 01 08*, 07 04 03*, 07 04 04*, 07 04 10*, 07 04 11*, 07 04 13*, 07 05 13*, 20 01 19*","agrochemical waste containing dangerous substances, organichalogenated solvents, washing liquids and mother liquors, other filter cakes and spent absorbents, other organicsolvents, washing liquids and mother liquors, pesticides, sludges from on-site effluent treatment containing dangerous substances, solid wastes containing dangerous substances, solid wastes containing dangerous substances","H11,H3,H4.2,H6.1,H8",13.693,"BE,DE,DK,ES,FR,GB,IL,IT,LT,LT,NO,PT",GR,D10,,Switzerland,2017
17,A4030,Y4,20 01 19*,pesticides,H6.1,13.481,,NO,D10,,Switzerland,2017
18,A4030,Y4,20 01 19*,pesticides,H6.1,15.218,,NO,D10,,Switzerland,2017
19,A4030,"Y4,Y41",07 04 07*,halogenated still bottoms and reaction residues,"H4.1,H8",21.42,"BE,DE,ES,GB,IT,LT",IL,,R1,Switzerland,2017
20,A4040,Y5,17 02 04*,"glass, plastic and wood containing or contaminated with dangerous substances",H12,40.0,,NO,,R1,Switzerland,2017
21,A4040,Y5,17 02 04*,"glass, plastic and wood containing or contaminated with dangerous substances",H12,41.0,,NO,,R1,Switzerland,2017
22,,Y5,17 02 04*,"glass, plastic and wood containing or contaminated with dangerous substances",H12,13.65,,NO,,"R1,R13",Switzerland,2017
23,,Y5,17 02 04*,"glass, plastic and wood containing or contaminated with dangerous substances",H12,91.0,,NO,,R1,Switzerland,2017
24,,Y5,17 02 04*,"glass, plastic and wood containing or contaminated with dangerous substances",H12,1537.66,,NO,,R1,Switzerland,2017
25,,Y5,17 02 04*,"glass, plastic and wood containing or contaminated with dangerous substances",H12,47.0,,NO,,R1,Switzerland,2017
26,,Y5,17 02 04*,"glass, plastic and wood containing or contaminated with dangerous substances",H12,367.0,,NO,,R1,Switzerland,2017
27,,Y5,17 02 04*,"glass, plastic and wood containing or contaminated with dangerous substances",H12,46.0,,NO,,R1,Switzerland,2017
28,,Y5,17 02 04*,"glass, plastic and wood containing or contaminated with dangerous substances",H11,3466.17,DE,CH,,"R1,R13",Switzerland,2017
29,,Y5,17 02 04*,"glass, plastic and wood containing or contaminated with dangerous substances",H12,2876.06,,FI,D10,,Switzerland,2017
30,,Y5,17 02 04*,"glass, plastic and wood containing or contaminated with dangerous substances",H12,30.0,,NO,,R1,Switzerland,2017
