,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A4100,Y23,,metal dust,H12,201.3,"ES,GB,NL",DE,,R4,Israel,2020
1,,Y45,,Halogenated still bottoms and reaction residues,"H4.1,H6.1,H3
",23.05,FR,ES,D10,,Israel,2020
2,A4020,Y1,,Cytotoxic waste.,H6.1,57.786,,FR,D10,,Israel,2020
3,A4140,"Y19,Y27,Y29,Y31,Y33,Y37,Y38,Y45",,Off-specification/outdated chemicals,,8.06725,"ES,GB,NL",DE,D10,,Israel,2020
4,A4100,Y23,,metal dust,H12,1293.08,,KR,,R4,Israel,2020
5,A4130,"Y2,Y6",,"Waste packages and containers containing Annex I
substances in concentrations sufficient to exhibit Annex III
hazard characteristics",H12,45.828,"IT,ES,GB,NL",DE,,"R3,R4",Israel,2020
6,A1170,,,"Discarded batteries and accumulators, unsorted","H8,H12",49.731,"ES,GB,NL",DE,,"R4,R12‎",Israel,2020
7,A4010,Y2,,solid wastes containing dangerous substances,"H4.1,H6.1,H11",63.881,"ES,GB,NL",DE,,R1,Israel,2020
8,A4070,Y12,,Waste paint and varnish containing organic solvents or other dangerous substances,,385.982,"ES,GB,NL",DE,,R1,Israel,2020
9,A4160,Y2,,Waste Activated carbon,H4.2,23.687,"ES,GB,NL",DE,,R1,Israel,2020
10,A3150,"Y2,Y6,Y41",,"Halogenated solvents
solvents","H3,H6.1‎",92.465,"ES,GB,NL",DE,D10,,Israel,2020
11,,"Y11,Y18",,solid wastes containing dangerous substances,"H4.1,H6.1,H12
",118.025,,ES,,"R12,R1,R13",Israel,2020
12,A4130,,,"Packages containing small residues of dangerous chemicals or were contaminated by dangerous chemicals, inside or outside",H12,47.687,,ES,,"R12,R1,R13",Israel,2020
13,A3150,"Y2,Y6,Y41",,"Waste halogenated (up to 15%)
organic solvents","H3,H6.1,H12‎",172.06,"ES,GB,NL",DE,,R1,Israel,2020
