,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A4030,Y4,Y4,Unsed DDT or DDT contaminated waste,H6.1,25,"BE,NL,ZA,ES,GB",DE,D10,,Mozambique,2017
1,A4030,Y4,Y4,Pesticides & solids contaminated with pesticides,"H3,H4.1,H4.3,H5.1,H6.1",400,"BE,GR,LV,MZ,NL,ZA,ES,GB",SE,D10,,Mozambique,2017
2,A3150,Y6,Y6,Solvent waste,H3,1500,,ZA,D10,,Mozambique,2017
3,,Y8,Y8,Used oli,H3,2400,,ZA,,R9,Mozambique,2017
4,,Y9,Y9,"Oil rags/oil filters, oil contaminated waste",H4.2,600,,ZA,,R4,Mozambique,2017
5,,Y13,Y13,Drilling Chemicals,H8,2400,,ZA,,R3,Mozambique,2017
6,,Y18,Y18,Spent Li-ion Batteries,H11,2600,,ZA,,R4,Mozambique,2017
7,A1160,Y31,Y31,Lead Acid batteries (scrap batteries),H8,240,,ZA,,"R4,R6",Mozambique,2017
8,,Y33,Y33,Guanidine Thiocianate,H6.1,2,,ZA,D10,,Mozambique,2017
9,,Y34,Y34,Acid Waste,H6.1,1500,,ZA,D10,,Mozambique,2017
10,A2050,Y36,Y36,Asbestos waste,H11,2400,,ZA,,R4,Mozambique,2017
11,B3010,Y_,Y46,PETE plastic waste-Polyethilene Terephthalate (PET) ,,1440,,ZA,,R3,Mozambique,2017
