,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A1180,"Y22,Y31",16 02 15*,WEEE ,,204, ,LV,,R12,Estonia,2017
1,A1170,"Y26,Y29","16 06 02,* 16 06 05, 20 01 34",Battery waste,,5, ,FI,,R4,Estonia,2017
2,A4020,Y1,18 01 03*,Clinical waste,,213,,LV,,R12,Estonia,2017
3,Y47,,19 01 13*,Flyash containing dangerous substances ,,3390,,FI,"D9,D1",,Estonia,2017
4,Y47,,19 01 07*,Solid waste from gas treatment,,7355,,FI,"D9,D1",,Estonia,2017
5,A1030,Y29,20 01 21*,Waste containing mercury,,97,,LV,,R12,Estonia,2017
6,A1180,Y45,20 01 35*,WEEE ,,439,LV,LT,,R12,Estonia,2017
7,A1180,Y45,20 01 23*,Cooling appliances,,173,LV,LT,,"R4,R5",Estonia,2017
8,A1180,Y45,20 01 23*,Cooling appliances,,20,,LV,,"R4,R3",Estonia,2017
9,A1180,Y45,20 01 23*,Cooling appliances,,116,,FI,,"R4,R3",Estonia,2017
