,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A4020,Y1,180103,,,180.42,,DE,D10,,Bosnia and Herzegovina,2019
1,A4020,Y1,180103,,,550.649,,IE,D10,,Bosnia and Herzegovina,2019
2,A4020,Y1,180103,,,148.78,,LU,D10,,Bosnia and Herzegovina,2019
3,A4020,Y1,180103,,,259.61412,,NL,D10,,Bosnia and Herzegovina,2019
4,A4020,Y1,180108,,,1.551,,MT,D10,,Bosnia and Herzegovina,2019
5,A4010,Y2,60102,,,46.376,,IE,D10,,Bosnia and Herzegovina,2019
6,A4090,Y2,60102,,,24.162,,IE,D9,,Bosnia and Herzegovina,2019
7,,Y2,60102,,,4.196,,IE,D10,,Bosnia and Herzegovina,2019
8,A4140,Y2,60313,,,21.943,,GR,D10,,Bosnia and Herzegovina,2019
9,A4160,Y2,61302,,,83.74,,CH,,R7,Bosnia and Herzegovina,2019
10,A3140,Y2,70101,,,802.7002,,IE,D10,,Bosnia and Herzegovina,2019
11,A4140,Y2,70107,,,34.042,,IE,D10,,Bosnia and Herzegovina,2019
12,A4010,Y2,70501,,,320.24,,IE,,R1,Bosnia and Herzegovina,2019
13,A4010,Y2,70501,,,15119.29882,,IE,D10,,Bosnia and Herzegovina,2019
14,A4010,Y2,70501,,,274.8,,IE,D15,,Bosnia and Herzegovina,2019
15,A4010,Y2,70501,,,1.271,,IE,,R12,Bosnia and Herzegovina,2019
16,A4010,Y2,70501,,,192.0,,IE,,R13,Bosnia and Herzegovina,2019
17,A4010,Y2,70501,,,300.0375,,NL,D10,,Bosnia and Herzegovina,2019
18,A4010,Y2,70503,,,34.0,,IE,,R13,Bosnia and Herzegovina,2019
19,A3140,Y2,70504,,,743.59,,AT,,R2,Bosnia and Herzegovina,2019
20,A4010,Y2,70504,,,4.915,,IE,D10,,Bosnia and Herzegovina,2019
21,A4010,Y2,70504,,,20.0,,IE,,R4,Bosnia and Herzegovina,2019
22,A4010,Y2,70510,,,826.03746,,IE,D10,,Bosnia and Herzegovina,2019
23,A4010,Y2,70511,,,69.213,,IE,D10,,Bosnia and Herzegovina,2019
24,A4010,Y2,70513,,,80.24,,GR,D10,,Bosnia and Herzegovina,2019
25,A4010,Y2,70513,,,1329.09088,,IE,D10,,Bosnia and Herzegovina,2019
26,A4010,Y2,70513,,,13.758,,MT,D10,,Bosnia and Herzegovina,2019
27,A4010,Y2,70513,,,468.04993,,NL,D10,,Bosnia and Herzegovina,2019
28,A4140,Y2,70513,,,45.98,,IE,,R1,Bosnia and Herzegovina,2019
29,,Y2,70601,,,258.261,,FR,,R1,Bosnia and Herzegovina,2019
30,A4130,Y2,150110,,,25.24577,,IE,D10,,Bosnia and Herzegovina,2019
31,,Y2,150202,,,86.212,,IE,D10,,Bosnia and Herzegovina,2019
32,,Y2,160303,,,6.072,,IE,D10,,Bosnia and Herzegovina,2019
33,A4140,Y2,160305,,,11.516,,IE,D10,,Bosnia and Herzegovina,2019
34,,Y2,160504,,,16.812,,IE,D10,,Bosnia and Herzegovina,2019
35,A4010,Y2,160506,,,100.4,,PT,D10,,Bosnia and Herzegovina,2019
36,A4140,Y2,160506,,,8.78,,IT,D10,,Bosnia and Herzegovina,2019
37,A4140,Y2,160506,,,6.58,,LU,D10,,Bosnia and Herzegovina,2019
38,A2030,Y2,160807,,,1.85,,CH,,R4,Bosnia and Herzegovina,2019
39,,Y2,161105,,,2.822,,IE,D10,,Bosnia and Herzegovina,2019
40,A4010,Y2,180103,,,21.28391,,NL,D10,,Bosnia and Herzegovina,2019
41,A4020,Y2,180103,,,36.48572,,NL,D10,,Bosnia and Herzegovina,2019
42,A4010,Y2,180202,,,248.56842,,NL,D10,,Bosnia and Herzegovina,2019
43,A4010,Y2,180207,,,176.88,,NL,D10,,Bosnia and Herzegovina,2019
44,A4010,Y3,70504,,,385.90583,,NL,D10,,Bosnia and Herzegovina,2019
45,A4010,Y3,70513,,,893.994,,PT,D10,,Bosnia and Herzegovina,2019
46,A4130,Y3,150110,,,138.842,,NL,,R12,Bosnia and Herzegovina,2019
47,A4010,Y3,160506,,,9.732,,MT,D10,,Bosnia and Herzegovina,2019
48,A4010,Y3,180108,,,109.82,,NL,D10,,Bosnia and Herzegovina,2019
49,A4030,Y4,20108,,,111.222,,BG,,R12,Bosnia and Herzegovina,2019
50,A4030,Y4,20108,,,42.38,,PT,D10,,Bosnia and Herzegovina,2019
51,A4030,Y4,70409,,,148.624,,DE,,R4,Bosnia and Herzegovina,2019
52,A4030,Y4,70410,,,21.78,,NL,D10,,Bosnia and Herzegovina,2019
53,A4160,Y4,70410,,,11.03,,FR,,R7,Bosnia and Herzegovina,2019
54,A4030,Y4,70413,,,15.2,,GB,,R1,Bosnia and Herzegovina,2019
55,A4160,Y4,70413,,,1949.02,,DE,,R7,Bosnia and Herzegovina,2019
56,A4130,Y4,150110,,,84.028,,FR,,R3,Bosnia and Herzegovina,2019
57,A4130,Y4,150110,,,162.5,,LU,,R1,Bosnia and Herzegovina,2019
58,A4030,Y4,160305,,,11.0,,FR,,R1,Bosnia and Herzegovina,2019
59,A4030,Y4,160305,,,122.48,,FR,,R4,Bosnia and Herzegovina,2019
60,A4130,Y4,160504,,,189.676,,NL,,R12,Bosnia and Herzegovina,2019
