,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A1160,Y31,160601*,Lead batteries,"H8,H12",2814.61,,LT,,"R3,R4,R5,R12,R13",Latvia,2018
1,A1160,"Y31,Y34",160601*,Lead batteries,"H8,H12",2992.18,,EE,,"R4,R13",Latvia,2018
2,A3020,Y8,130208*,Waste mineral oils,"H11,H12",235.59,EE,FI,,R9,Latvia,2018
3,A4060,Y9,"130506*, 160708*, 130507*, 130701*, 130703*",Waste oils,"H3,H4.1,H12",1550.46,,EE,,"R3,R_",Latvia,2018
4,A3150,"Y6,Y14,Y45",070703*,"Organic halogenated solvents, washing liquids and mother liquors","H3,H11",200.72,,EE,,"R1,R12,R_",Latvia,2018
5,A3140,"Y12,Y14,Y41,Y42","200113*
",Solvents,"H3,H12",141.72,,EE,,"R1,R12,R_",Latvia,2018
6,,Y_,191212,Other waste (including mixtures of material) from mechanical treatment of waste,H_,272.22,,EE,,"R1,R12,R13",Latvia,2018
7,,Y44,"140601*, AC150","Chlorofluorocarbons, HCFC, HFC",H12,0.28,,EE,D10,,Latvia,2018
8,A1180,"Y22,Y31","200123*, 200135*",Waste electrical and electronic equipment,H12,6.278,,LT,,"R4,R5",Latvia,2018
9,A1170,,160605,Lithium-ion battery,H12,40.582,"FR,DE,LT,PL",ES,,"R4,R13",Latvia,2018
10,A4010,"Y2,Y3",180106*,Chemicals consisting of or containing dangerous substances,,2.23,,EE,,R1,Latvia,2018
11,A4070,Y12,080111*,Waste paint and varnish containing organic solvents or other dangerous substances,H3,19.78,,EE,,"R1,R12,R_",Latvia,2018
12,A4140,Y2,"160305*, 160506*",Waste laboratory chemicals,"H3,H4.1,H6.1",42.9,,EE,,"R1,R12,R_",Latvia,2018
