,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,,Y35,,Calcium Carbide Sludge (Calcium Hydroxide Sludge),"H4.3,H8",4264.3,,MY,,R4,Singapore,2020
1,A1160,Y31,,"Drained Battery Scrap ""Rains""",H11,2224.174,,KR,,R4,Singapore,2020
2,A1160,Y31,,"Waste Lead Acid Batteries (Lead Sulphide, Polypropylene)",H11,49.085,,KR,,R4,Singapore,2020
3,A1160,Y31,,"Lead Acid Batteries, Lead Compounds",H11,2134.535,,KR,,R4,Singapore,2020
4,A1160,Y31,,Used/Waste Lead Acid Battery / Lead Acid Battery Scrap,H11,10426.353,,KR,,R4,Singapore,2020
5,A1160,Y31,,"Lead Acid Battery Scrap ""Rains""",H11,1271.16,,IN,,R4,Singapore,2020
6,"A1020,A1180",Y26,,Used Nickel Cadmium Batteries,"H8,H11",54.54,,KR,,R4,Singapore,2020
7,A2030,Y9,,Spent Catalyst,H4.2,4.698,"LB,MT,IT",FR,,R8,Singapore,2020
8,A2030,Y2,,Spent Nickel Catalyst,H4.2,38.0,"EG,GB,NL",DE,,R4,Singapore,2020
9,A1020,Y31,,Tin Dust,H11,57.531,,BE,,R4,Singapore,2020
10,,Y22,,Metallic Waste,H11,19.974,,KR,,R4,Singapore,2020
11,A1170,Y26,,Lithium Metallic Oxide Powder,H13,156.943,,KR,,R4,Singapore,2020
12,A1120,Y22,,Copper Sludge,H12,15.885,,JP,,R4,Singapore,2020
13,B2040,Y6,,"Multi-Wire Saw Slurry (Silicon Carbide, Dipropylene Glycol)",H13,4161.0,,IT,,"R5,R13",Singapore,2020
14,B1010,Y23,,EAF Zinc Dust,"H11,H12",1508.48,,KR,,R4,Singapore,2020
15,A4120,Y15,,Empty Containers Containing (30%-35%) Hydrogen Peroxide Residues,H5.2,19.24,,TH,,R13,Singapore,2020
16,Y47,,,Incinerator Bottom Ash / Non-Ferrous Metal Concentrate,,17741.66,"GB,ES,FR,DE,GR,EG",NL,,"R4,R5,R12",Singapore,2020
17,Y47,,,Processed Ash,,1719.92,"GB,ES,FR,DE,GR,EG",NL,,"R5,R12",Singapore,2020
