,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,,"Y1,Y2,Y3",20 01 32,Waste pharmaceuticals,H_,120.26,,DE,D10,,Finland,2018
1,,Y3,20 01 32,Waste pharmaceuticals,H_,16.64,,DE,D10,,Finland,2018
2,A4010,Y3,"18 01 09, 20 01 32",Waste pharmaceuticals,H6.1,68.48,,SE,D10,,Finland,2018
3,,Y5,19 12 06*,Treated wood wastes,H12,33676.38,,DE,,R1,Finland,2018
4,,Y5,17 02 04*,Treated wood wastes,H12,3245.56,,SE,D10,,Finland,2018
5,A2030,Y6,16 08 07*,Waste catalyst (amber),H3,29.352,,DE,,R4,Finland,2018
6,A2030,Y6,16 08 02*,Waste catalyst (amber),"H4.2,H6.1,H11,H12",187.801,,DE,,R4,Finland,2018
7,A4060,Y9,13 04 02*,"Waste oils/water, hydrocarbons/water mixtures, emulsions",H12,1262.98,,EE,,"R12,R1",Finland,2018
8,A4070,Y12,"08 01 12, 20 01 28",Paint and pigment waste,H_,32.72,,SE,D10,,Finland,2018
9,A4070,Y12,"08 01 11*, 20 01 27*",Paint and pigment waste,"H3,H4.1",81.72,SE,NO,,"R1,R12",Finland,2018
10,A4070,Y12,"08 01 11*, 20 01 27*",Paint and pigment waste,"H3,H4.1",63.239,SE,NO,,"R12,R1",Finland,2018
11,A4070,Y12,"08 01 11*, 20 01 27*",Paint and pigment waste,"H3,H4.1,H6.1",132.36,,DE,D10,,Finland,2018
12,A4070,Y12,"08 01 11*, 20 01 27*",Paint and pigment waste,"H3,H4.1,H6.1,H8",818.49,,DE,D10,,Finland,2018
13,A4070,Y12,"08 01 11*, 20 01 27*",Paint and pigment waste,"H3,H4.1,H8",81.82,,DE,D10,,Finland,2018
14,A4070,Y12,"08 01 11*, 08 03 14*, 08 03 17*, 08 04 09*, 20 01 27*",Paint and pigment waste,H4.1,1359.58,,DE,D10,,Finland,2018
15,B4010,Y12,"08 01 12, 20 01 28",Paint and pigment waste,H_,24.96,,SE,D10,,Finland,2018
16,,Y12,19 12 11*,"Unclassified, mixed paint and lacquer waste",H4.1,20.62,,DE,,"R3,R4",Finland,2018
17,,Y12,19 12 11*,Unclassified; shredded paint and varnish waste and packages,H4.1,20.15,,DE,,"R3,R4",Finland,2018
18,A4080,Y15,16 04 03*,Waste explosives,"H1,H5.1",153.0,,SE,D10,,Finland,2018
19,A1050,Y17,11 01 09*,Galvanic sludge,"H11,H12",87.16,,DE,,R4,Finland,2018
20,A4160,Y18,06 13 02*,Active carbon (non-food industry & waste water),H12,25.24,,BE,,R4,Finland,2018
21,A4160,Y18,07 04 09*,Active carbon (non-food industry & waste water),H13,153.74,,BE,,R7,Finland,2018
22,A1070,Y18,11 02 02*,Leaching residues from zinc processing,H11,29.6,,SE,,R12,Finland,2018
23,,Y18,16 01 07*,"Oil filters, used",H12,88.16,DE,DK,,"R12,R1",Finland,2018
24,A2030,Y18,16 08 02*,Waste catalyst (amber),"H4.2,H11,H12",16.8,DE,BE,,R8,Finland,2018
25,,Y21,16 07 08*,Sludge and scales from steel and iron production,"H11,H12",340.745,,SE,,R4,Finland,2018
26,A1170,Y23,19 12 11*,"Battery waste, black mass","H6.1,H8,H12",804.62,,PL,,R4,Finland,2018
27,A1170,Y23,19 12 11*,"Battery waste, crushed alkaline batteries","H6.1,H8,H12",1231.4,,PL,,R4,Finland,2018
28,A4100,Y23,10 02 07*,Filter dust from stainless steel production,"H11,H12",12761.227,"BE,NL,SE",FR,,R4,Finland,2018
29,A4100,Y23,10 02 07*,Filter dust from stainless steel production,"H11,H12",3499.0,TR,BG,,R4,Finland,2018
30,A4100,Y23,10 02 07*,Filter dust from stainless steel production,"H11,H12",7887.84,,FR,,R4,Finland,2018
31,A4100,Y23,10 02 07*,Filter dust from stainless steel production,"H11,H12",15397.51,,SE,,R4,Finland,2018
