,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,,Y45,140601*,"CLOROFLUOROCARBUROS, HCFC, HFC",H12,2.12,,FR,D10,,Spain,2016
1,,Y14,160506*,"PRODUCTOS QUÍMICOS DE LABORATORIO QUE CONSISTEN EN, O CONTIENEN, SUSTANCIAS PELIGROSAS",H3,4.105,,FR,D10,,Spain,2016
2,,Y45,140601*,"CLOROFLUOROCARBUROS, HCFC, HFC",H12,10.34,,FR,D10,,Spain,2016
3,,Y45,140601*,"CLOROFLUOROCARBUROS, HCFC, HFC",H12,13.28,,FR,D10,,Spain,2016
4,,,100207*,RESTOS DE FILTROS HUMO,H12,1350.85,,FR,,R4,Spain,2016
5,,,110198*,Otros residuos que contienen sustancias peligrosas,H12,717.87,,FR,,R4,Spain,2016
6,A1170,Y26,160602*,ACUMULADORES DE NI-CD,H8,68.088,,FR,,R4,Spain,2016
7,A2030,,160802*,CATALIZADOR AGOTADO,H11,316.894,,FR,,"R4,R8",Spain,2016
8,A2030,,160802*,CATALIZADOR AGOTADO,H4.2,16.55,,FR,,"R4,R8",Spain,2016
9,A3140,Y6,140603*,DISOLVENTE ORGANICO NO HALOGENADO,H3,155.06,,PT,,R2,Spain,2016
10,A1170,Y23,160602*,ACUMULADORES DE NI-CD,H8,24.64,,CZ,,R12,Spain,2016
11,A2030,,160802*,Catalizadores usados que contienen metales de transición,H11,89.188,,FR,,"R4,R8",Spain,2016
12,B1230,,100210,CASCARILLA DE LAMINACIÓN,H12,2136.88,,FR,,R4,Spain,2016
13,A1170,Y26,160602 ¿NO EXIST?,Acumuladores de NI-Cd,H12,23.201,"FR,DE",CZ,,R12,Spain,2016
14,A1170,Y26,160602 ¿NO EXIST?,Acumuladores de NI-Cd,H12,19.913,"FR,DE",CZ,,R12,Spain,2016
15,A4010,,180109,Medicamentos caducados,,6.99,"FR,BE",DE,D10,,Spain,2016
16,A4010,,180109,Medicamentos caducados,,7.22,"FR,BE",DE,D11,,Spain,2016
17,A4140,"Y21,Y28,Y30,Y35,Y42,Y43,Y45",160506*  160507*,"Productos químicos de laboratorio que consisten en, o contienen, sustancias peligrosas","H6.1,H8,H3,H4.1,H4.2,H4.3",13.6,FR,DE,D12,,Spain,2016
18,,Y3,160504*,,H12,21.635,,GB,,R3,Spain,2016
19,,Y36,150111*,,H11,138.684,FR,DE,,R4,Spain,2016
20,,Y17,110109*,LLOTS D'HIDRÒXIDS DE METALL NO FÈRRIC,H12,1164.79,FR,DE,,R4,Spain,2016
21,A2030,,160802*,CATALITZADORS USAT QUE CONTENEN METALL DE TRANSCISIÓ,H11,60.932,FR,DE,,R4,Spain,2016
22,A1170,Y26,160602*,BATERIES NIQUEL CADMI,H11,57.784,,FR ,,R4,Spain,2016
23,A3140,Y42,070704*,DISSOLVENTS NO HALOGENATS,,647.265,,FR ,,R2,Spain,2016
24,A4130,Y36,150111*,ACETILÈ,,40.108,FR,DE,,R2,Spain,2016
25,A3140,Y42,070704*,DISSOLVENTS NO HALOGENATS,H3,22.24,,PT ,,R2,Spain,2016
26,A3140,Y42,070704*,DISSOLVENTS NO HALOGENATS,H3,2835.98,,FR ,,R2,Spain,2016
27,A4160,Y18,150202*,CARBÓ ACTIU,,190.161,FR,BE,,R7,Spain,2016
28,A4160,Y18,150202*,CARBÓ ACTIU,,32.93,FR,BE,,R7,Spain,2016
29,A3140,Y42,070704*,DISSOLVENTS NO HALOGENATS,H3,563.9,,FR ,,R2,Spain,2016
30,A3150,Y41,070107*,EFLUENTS REACTIUS HALOGENATS,H3,19.43,,FR ,D10,,Spain,2016
31,,Y34,160507*,PRODUCTES QUÍMICS INORGÀNICS CADUCATS,,6.52,,FR ,D10,,Spain,2016
32,A4140,Y35,160508*,PRODUCTES QUÍMICS CADUCATS,H3,33.005,,FR ,D10,,Spain,2016
33,A3050,Y13,080501*,RESIDUS POLIMERITZABLES,H3,27.91,,FR ,D10,,Spain,2016
34,A3150,Y41,140604*,PERCLOROETILÈ,,71.0,,FR ,,R2,Spain,2016
35,A3140,Y6,140603*,BARREJA DE DISSOLVENTS NO HALOGENATS,H3,69.0,,FR ,,R1,Spain,2016
36,,Y45,140601*,"CFC'S, HCFC,HFC",H12,32.92,,FR ,D10,,Spain,2016
37,A4140,Y32,160504*,ENVASOS AMB SUBSTÀNCIES PERILLOSES,,5.529,,FR ,D10,,Spain,2016
38,A3140,Y42,070704*,DISSOLVENTS NO HALOGENATS,H3,80.42,,PT ,,R2,Spain,2016
39,,Y32,160504*,SF6,,5.258,,FR ,,R5,Spain,2016
40,A3140,Y6,140603*,BARREJA DE DISSOLVENTS NO HALOGENATS,H3,1081.0,,FR ,,R1,Spain,2016
41,A4140,Y34,160507*,PRODUCTES QUÍMICS INORGANICS CADUCATS,,10.76,,FR ,D10,,Spain,2016
42,A4140,Y35,160508*,PRODUCTES QUÍMICS CADUCATS,H3,48.53,,FR ,D10,,Spain,2016
43,A3050,Y13,080501*,RESIDUS POLIMERITZABLES-,,25.46,,FR ,D10,,Spain,2016
44,A3150,Y41,070107*,EFLUENTS REACTIUS HALOGENATS,H3,38.09,,FR ,D10,,Spain,2016
45,,Y32,160213*,EQUIPAMENTS I EMBALATGES QUE CONTENEN SF6,H12,6.94,,FR ,D10,,Spain,2016
46,A3180,Y10,160209*,TRANSFORMADORS AMB PCB'S,H11,21.03,,FR ,D10,,Spain,2016
47,,Y23,100207*,RESIDU SÒLID DEL TRACTAMENT DE GASOS QUE CONTENEN SUBSTÀNCIES PERILLOSES,H12,14535.99,,IT,,R4,Spain,2016
48,,Y36,150111*,ENVASOS BUITS QUE CONTENEN RESTES D'ACETILÈ,H11,171.92,"FR,DE",CZ,,R12,Spain,2016
49,A4070,Y12,080111*,RESIDUS LÍQUIDS I SÒLIDS QUE CONTENEN DISSOLVENTS ORGÀNICS,H3,156.76,"FR,BE,LU",NL,,R1,Spain,2016
