,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A4030,Y4,20 01 19*,obsolete pesticides,H6.1,43.12,"AT,DE,HU,RO",FR,D10,,Bulgaria,2018
1,A4010,Y3,16 03 05*,expired drugs and pharmaceutical waste,H6.1,90.5,"AT,CZ,HU,RO",DE,D10,,Bulgaria,2018
2,A4010,Y3,16 03 05*,expired drugs and pharmaceutical waste,H6.1,43.52,"AT,HU,RO",DE,D10,,Bulgaria,2018
3,A4140,,16 05 08*,waste laboratory chemicals,H3,41.838,"CZ,HU,RO,SK",DE,D10,,Bulgaria,2018
4,A4140,,16 05 06*,waste laboratory chemicals and residues,H4.1,19.058,"CZ,HU,RO,SK",DE,D10,,Bulgaria,2018
5,A4140,,16 09 01*,oxidizing substances,H5.1,2.997,"CZ,HU,RO,SK",DE,D10,,Bulgaria,2018
6,A4090,Y34,06 01 01*,waste acids,H8,19.968,"AT,HU,RO",DE,D10,,Bulgaria,2018
7,A1160,Y31,16 06 01*,waste lead-acid batteries,H8,42.802,,RO,,R4,Bulgaria,2018
8,A1050,Y17,11 01 09*,Sludges and filter cakes containing dangerous substances,H12,70.31,"CZ,HU,RO,SK",DE,,R4,Bulgaria,2018
9,,Y18,19 02 11*,mixed material contаining hazardous substances,H12,553.6,"CZ,HU,RO,SK",DE,D10,,Bulgaria,2018
10,,Y18,19 02 11*,mixed material containing hazardous substances,H12,120.0,"HU,RO,SK",PL,D10,,Bulgaria,2018
11,A2030,,16 08 02*,VniMo-V spent catalysts,H11,3288.0,"HU,RO",AT,,R4,Bulgaria,2018
12,,,07 06 01*,guanadium thiocinate,H12,63.86,"HU,RO",AT,D10,,Bulgaria,2018
13,,Y12,19 02 04*,premixed waste cont. hazardous substances,H4.1,51.04,"HU,RO",AU,D10,,Bulgaria,2018
14,A1180,Y31,16 02 15*,hazardous components,H13,3.5,,RO,,"R5,R12,R13",Bulgaria,2018
15,A1030,Y29,20 01 21*,mercury vapor lapms,H12,18.25,,RO,,"R4,R5,R12",Bulgaria,2018
16,A1030,Y29,20 01 21*,used fluorescent and other mercury containing lamps,H12,0.924,,RO,,R4,Bulgaria,2018
17,A1030,Y29,20 01 21*,fluorescent lamps,H12,8.46,,RO,,R5,Bulgaria,2018
18,A1030,Y29,20 01 21*,fluorescent tubes ,H12,9.225,,RO,,R4,Bulgaria,2018
19,A1020,Y31,10 04 05*,lead dust  ,H12,280.729,,RO,,R4,Bulgaria,2018
20,A4030,Y4,20 01 19*,pesticides,H6.1,13.905,"HU,RO,SK",PL,D10,,Bulgaria,2018
21,,"Y18,Y45","14 06 01*, 16 05 04*","halogenated hydroccarbons,freons",H12,1.012,"AT,HU,RO",DE,D10,,Bulgaria,2018
22,A1080,Y31,11 02 02*,sludges from zinc hydromettallurgy,H12,1474.215,"FR,GR,PT,TR,GB",BE,,R4,Bulgaria,2018
23,A3150,Y6,07 01 07*,halogenated still bottoms and reaction residues (trichlorethan),H6.1,2276.84,"AT,BE,DE,HU,RO",FR,,R5,Bulgaria,2018
24,A3150,Y6,07 01 07*,halogenated still bottoms and reaction residues (trichlorethan),H6.1,164.0,"HU,RO",AT,D10,,Bulgaria,2018
25,,Y11,07 01 08*,other still bottoms and reaction residues,H8,127.7,"CZ,HU,RO,SK",DE,D9,,Bulgaria,2018
