,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A4020,Y1,180108*,Cytotoxic and cytostatic medicines,H6.2,2.4,-,ES,D10,,Andorra,2020
1,A4010,Y3,"200132,180109,180208",Expired medicines,,5.021,-,ES,"D9,D5",,Andorra,2020
2,A4030,Y4,"200119*,020108*","Agrochemicals, pesticides and derivatives","H6.1,H13",0.188,-,ES,"D15,D10",,Andorra,2020
3,A3020,Y8,1302XX,Mineral oils,H12,195.44,-,ES,,"R13,R9",Andorra,2020
4,A3020,Y8,130307*,Transformer oils without PCB,H12,10.32,-,ES,,R9,Andorra,2020
5,,Y9,190205*,sludges from physico/chemical treatment containing dangerous substances,H13,49.2,-,ES,D5,,Andorra,2020
6,A4060,Y9,190207*,Oils and concentrates of Tanks,H3,75.0,-,ES,,R3,Andorra,2020
7,A1180,Y10,160209*,Transformers with PCB,H11,15.2,-,ES,D10,,Andorra,2020
8,A4130,Y12,150110*,contaminated packaging,H13,37.273,-,ES,"D15,D10","R13,R3,R4",Andorra,2020
9,A3050,Y13,"070216*,080409*",Adhesives and silicones,"H11,H3",1.25,-,ES,"D15,D10",,Andorra,2020
10,A4070,Y12,080312*,Printing inks,H3,0.386,-,ES,"D9,D15,D10",,Andorra,2020
11,"A3050,A4070","Y12,Y13,Y18","200127*,080111*,080119*","Paintings, inks, adhesives and resins","H3,H11,H13",63.958,-,ES,"D9,D15,D10","R13,R12,R1",Andorra,2020
12,A4140,Y16,"090101*,090102*,090103*,090104*,090105*",Photographic waste,"H3,H11,H13",2.902,-,ES,"D9,D10",,Andorra,2020
13,,Y16,90107.090108000004,photolits,H13,6.32,-,ES,"D15,D5",R13,Andorra,2020
14,A1010,Y17,120117,Abrasive materials,,0.716,-,ES,"D15,D5",,Andorra,2020
15,A4140,Y18,200129*,Detergents,"H8,H13",3.738,-,ES,"D9,D5",,Andorra,2020
16,A4140,Y18,150202*,Absorbents and filtration materials,H13,26.903,-,ES,"D15,D10","R13,R3",Andorra,2020
17,,Y18,"170503*,170504",Contaminated land,H13,72.6,-,ES,D5,,Andorra,2020
18,A4110,Y18,161105*,Waste of refractory material,H12,17.48,-,ES,D5,,Andorra,2020
19,A1180,Y29,200121*,Fluorescent tubes and tubes,H12,8.41,-,ES,D5,"R12,R5,R4",Andorra,2020
20,A1030,Y29,200133*,Batteries,H12,7.936,-,ES,,"R12,R4",Andorra,2020
21,A1160,Y31,160601*,Batteries,H8,224.624,-,ES,D9,"R13,R4,R6",Andorra,2020
22,A4090,Y34,"200114*,060101*,060102*,060103*,060104*,060105*,060106*",Acids and acidic aqueous solutions,"H8,H13",0.674,-,ES,"D9,D5",,Andorra,2020
23,A4140,"Y18,Y34","160506*,160507*,160509",Reactive laboratories ,"H8,H11,H13",3.747,-,ES,"D9,D15,D10",,Andorra,2020
24,A2050,Y36,"160111*,170601*,170605*",Asbests,H11,29.753,-,ES,D5,,Andorra,2020
25,A3150,Y41,"140602*,140604*,200113*",Halogenated solvents,"H3,H13",0.69,-,ES,"D15,D10","R13,R2",Andorra,2020
26,A3140,Y42,"140603*,200113*,140605*",Non-halogenated solvents and other similar waste,"H3,H13",8.606,-,ES,"D15,D10","R13,R2",Andorra,2020
27,A3140,Y42,160113*,Brake fluids,H13,3.587,-,ES,"D15,D10",,Andorra,2020
28,A3140,Y42,160114*,Hazardous antifreeze,H13,11.757,-,ES,"D15,D10",,Andorra,2020
29,A1180,"Y45,Y21",200123*,Refrigerators,H13,176.759,-,ES,"D15,D10","R12,R3,R4,R5,R9,R1",Andorra,2020
30,A4140,Y45,140601*,"Coolant gases (chlorofluorocarbons, HCFC, HFC)",H13,1.916,-,ES,,"R13,R4,R3,R1",Andorra,2020
31,A4130,"Y12,Y18,Y35,Y45","160504*,150111*",Aerosols and gases in pressure containers,H3,40.192,-,ES,,"R13,R4,R3,R1",Andorra,2020
32,A1180,"Y20,Y22,Y25,Y27,Y29,Y31,Y45",200135*,WEEE,H12,63.52,-,ES,,"R12,R4",Andorra,2020
33,A1010,Y29,180110*,amalgam waste from dental care,"H6.1,H11,H13",0.002,-,ES,,R13,Andorra,2020
34,A4140,Y18,120112*,spent waxes and fats,H13,0.242,-,ES,"D15,D10","R13,R12,R1",Andorra,2020
35,Y47,,190113*,Ashes,H12,1193.77,-,ES,D5,,Andorra,2020
36,Y47,,190113*,Ashes,H12,220.91,-,FR,D5,,Andorra,2020
