,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A3020,Y8,"12 01 07*, 12 01 10*, 13 01 10*, 13 01 11*, 13 01 13*, 13 02 05*, 13 02 06*, 13 02 08*, 13 03 07*, 13 03 08*, 13 03 10*, 13 04 01*, 13 05 06*",waste mineral oils,H3,1654.15,,BG,,R9,Romania,2017
1,A1050,Y17,11 01 09*,sludges and filter cakes containing dangerous substances,H12,186.797,"HU,SK,CZ",DE,,R4,Romania,2017
2,A1120,Y17,12 01 14*,machining sludges containing dangerous substances,,14.382,"HU,SK,CZ",DE,,R4,Romania,2017
3,A1030,Y29,20 01 21*,used fluorescent tubes containing mercury,H12,79.786,,HU,,"R4,R5",Romania,2017
4,A1170,Y26,16 06 02*,used Ni-Cd batteries,H8,4.737,"HU,SK,CZ",DE,,R4,Romania,2017
5,A1170,Y26,16 06 02*,used Ni-Cd batteries,H12,31.842,"HU,AT",DE,,R4,Romania,2017
6,A2010,Y31,16 02 15*,mixed cullets from CRT,H12,361.92,"HU,AT,CZ",DE,,R5,Romania,2017
7,A2010,Y31,16 02 15*,funnel glass from CRT,H12,309.63,"HU,SK,CZ",DE,,R5,Romania,2017
8,A2010,Y31,19 12 11*,funnel glass from CRT,H12,199.943,"HU,AT,CZ",DE,,R5,Romania,2017
9,,Y17,12 01 18*,metal sludges containing oil,H12,40.0,"HU,AT,CZ",DE,,R4,Romania,2017
10,,Y45,"16 02 11*, 20 01 23*","discarded equipment containing chlorofluorocarbons, HCFC, HFC (fridges, frizeers)",H13,1378.365,,HU,,R12,Romania,2017
11,A1170,Y26,16 06 02*,used Ni-Cd batteries,H8,20.868,"HU,AT,DE",FR,,R4,Romania,2017
12,A1010,Y31,10 04 02*,solder dross ,H12,10.866,"HU,SK",HU,,"R12,R4",Romania,2017
13,,Y45,"16 02 11*, 20 01 23*",used not treated fridges and frizers containing HCFC,H12,1420.6,"HU,SK",PL,,R12,Romania,2017
14,A1030,Y29,19 02 11*,mercury waste,H11,0.011,"HU,AT",DE,D9,,Romania,2017
15,A3180,Y10,16 02 15*,hazardous components removed from discarded equipment,"H11,H12",11.872,"HU,AT",DE,D10,,Romania,2017
16,A3180,Y10,13 03 01*,PCB contaminated oil,H11,25.648,"HU,AT",DE,D10,,Romania,2017
17,A1030,Y29,06 04 04*,mercury waste,"H6.1,H8,H11",2.426,"HU,AT",DE,D9,,Romania,2017
18,A1020,Y31,19 12 11*,lead paste,H12,1741.622,,BG,,R4,Romania,2017
19,A1020,Y31,10 04 01*,lead slag,H12,922.92,,BG,,"R12,R4",Romania,2017
20,A1160,Y31,16 06 11*,waste lead acid batteries,H8,21395.643,,BG,,R4,Romania,2017
21,,Y18,10 03 08*,salt slag from aluminium industry,"H8,H10",1366.32,"HU,SK,CZ",DE,,R5,Romania,2017
