,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,,,SO4,Lead-free metal oxides,H11,776.2,,US,,R4,Mexico,2017
1,,Y31,,Lead metal oxides,,221.0,,US,,R4,Mexico,2017
2,A1050,,,Sludge from electroplating wastewater,,2372.0, ,US,,R4,Mexico,2017
3,A1180,,, Complete or crushed electronic boards,,500.0,"US,GB,PA,NL,FR",BE ,,R4,Mexico,2017
4,A1180,,, Complete or crushed electronic boards,,872.0,,US,,R4,Mexico,2017
5,,,SO1,"Solids with oil, grease and paint ",H12,2620.0,,US,D1,,Mexico,2017
6,,,RP 2/05 ,Used automotive catalytic converter,H8,750.59,,US,,R4,Mexico,2017
7,,,RP 2/05 ,Used automotive catalytic converter,H8,300.0,,US,,R8,Mexico,2017
8,A1020,,,Debris concrete contaminated with lead,,15.0,,US,D5,,Mexico,2017
9,,,SO5,Refractory brick (contaminated debris),H12,5000.0,"US,GB",BE ,,R4,Mexico,2017
10,,,O,Containers that had lead-free solder paste,H11,18.0,,US,,R4,Mexico,2017
11,A4130,,,Containers that had lead solder paste,,6.0,,US,,R4,Mexico,2017
12,,,LR2,Process residual liquids,H12,1000.0,,US,D1,,Mexico,2017
13,A1120,,,Mud coming from wastewater treatment of rinsing operations,,1410.0,,US,,R4,Mexico,2017
14,A1020,,,Solids contaminated with ink containing palladium and lead,,5.0,,US,,R4,Mexico,2017
