,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,,Y35,,Calcium Hydroxide Sludge,H8,7092.498,,MY,,R4,Singapore,2016
1,A1150,Y22,,Copper Base Ash,H11,50.079,,JP,,R4,Singapore,2016
2,,Y31,,Lead Acid Battery Scrap,H13,9993.118, ,KR,,R4,Singapore,2016
3,,Y31,,Drained Battery Scrap 'Rains',H13,531.51, ,PH,,R4,Singapore,2016
4,,Y31,,Drained Battery Scrap 'Rains' & 'Rinks'/ Waste Lead Acid Batteries,H11,2576.407,,KR,,R4,Singapore,2016
5,A1160,Y31,,"Waste Lead Acid Batteries (Lead Sulphide, Polypropylene)",H11,1709.797,,KR,,R4,Singapore,2016
6,,"Y22,Y31",,Printed Circuit Boards And Electronic Components,H11,2.8492,,JP,,R4,Singapore,2016
7,A1180,Y31,,Used Xerox Office Equipments,"H11,H12",463.45,,TH,,"R1,R4,R5,R13",Singapore,2016
8,A4070,Y31,,Used Xerox Supplies Containing Residual Toner,"H11,H12",141.5018,,TH,,"R1,R4,R5,R13",Singapore,2016
9,A1180,Y31,,Used Electrical and Electronic/Parts,H11,72.061,,TH,,R4,Singapore,2016
10,A1180,Y31,,"Precious Metal Bearing E-Waste Such As Printed Circuit Boards, IC Chip and Components and Mobile Handsets",H11,404.61,,JP,,R4,Singapore,2016
11,A1020,Y31,,Tin Dust,H11,13.026,,BE,,R4,Singapore,2016
12,A1180,Y31,,Scrap Containing Precious Metals,H11,128.744,,JP,,R4,Singapore,2016
13,A2030,Y2,,Spent Nickel Catalyst,H4.2,152.0,"EG,NL",DE,,R4,Singapore,2016
14,B2040,Y6,,"Multi Wire Saw Slurry (Silicon Carbide, Polyethylene Glycol)",H13,3673.74,,IT,,"R5,R13",Singapore,2016
15,A1180,Y31,,Used/Scrap Tantalum Capacitors,H4.1,1.3364,,JP,,R4,Singapore,2016
16,,Y45,,Used Halon 1301 (Bromotrifluoromethane),H3,3.829,,AU,,R13,Singapore,2016
17,A3150,Y41,,"Organic Halogenated Solvents, Washing Liquids and Other Liquids",H3,28.056,"EG,NL",DE,D10,,Singapore,2016
18,A4120,,,Empty Containers Containing (30%-35%) Hydrogen Peroxide Residues,H5.1,10.24,,TH,,R6,Singapore,2016
19,Y47,,,Non-Ferrous Metal Concentrate,,6692.63,"BE,DK,GB,MY,ES,GR",NL,,"R4,R5,R12",Singapore,2016
