,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A1160,Y31,16 06 01,Lead-Acid Car Batteries,H8,2115.97,,GR,,R4,Cyprus,2020
1,A1160,Y31,16 06 01,Lead-Acid Car Batteries,H8,71.89,,KR,,R4,Cyprus,2020
2,A1160,Y31,16 06 01,Lead-Acid Car Batteries,H8,533.49,IL,ES,,R4,Cyprus,2020
3,A1160,Y31,16 06 01,Lead-Acid Car Batteries,H8,342.82,,IL,,R4,Cyprus,2020
4,A4140,"Y34,Y35,Y39,Y40,Y41,Y42","16 05 06, 16 05 07, 16 05 08",Laboratory Waste,"H3,H11",10.023,"IL,IT,NL,ES,GB",DE,D10,,Cyprus,2020
5,A2050,Y36,"17 06 01, 17 06 05",Asbestos Waste,H12,620.3,"IL,IT,ES",GB,D1,,Cyprus,2020
6,A4140,Y12,"16 03 03, 16 03 05",Off specification batches and unused products containg dangerous substances,"H3,H6.1,H8,H12",6.628,"IL,IT,NL,ES,GB",DE,D10,,Cyprus,2020
7,A4010,Y3,"18 01 09, 20 01 39",Expired Medicines,H6.1,1.69,"IL,IT,NL,ES,GB",DE,D10,,Cyprus,2020
8,A1180,Y_,16 02 13,Waste Fridges,H12,1015.74,,GR,,R4,Cyprus,2020
9,A1030,Y29,20 01 21,Pre-crushed Fluorescent Lamps and Equipment Containing Mercury,H12,18.001,"IL,ES",GB,,R4,Cyprus,2020
10,A1170,"Y23,Y26,Y28",20 01 33,Mixed Porable Bateries,H12,70.562,"DE,IL,IT,NL,ES,GB",BE,,R4,Cyprus,2020
