,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A1180,Y31,M506,"Electrical and electronic scrap containing precious metals such as printed circuit boards, IC chips and components mobile handsets and computers",H11,1200.0,,JP,,R4,Philippines,2017
1,A1180,"Y22,Y31",M506,Printed Wiring Board,H11,10000.0,,JP,,R4,Philippines,2017
2,A1180,"Y22,Y31",M506,Printed Wiring Board,H11,1000.0,,JP,,R4,Philippines,2017
3,A1180,Y31,M506,Printed Circuit Board,H11,300.0,,JP,,R4,Philippines,2017
4,A1180,Y31,M506,Printed Circuit Board,H11,300.0,,JP,,R4,Philippines,2017
5,A1180,"Y22,Y31",M506,Printed Circuit Board,H11,1800.0,,JP,,R4,Philippines,2017
6,A4050,Y33,,Au-absorption Resin,H11,5.0,,JP,,R4,Philippines,2017
7,,Y33,,Silver Sludge,H13,180.0,,KR,,R4,Philippines,2017
8,A4050,Y33,A101,CN-absorption Resin,H11,12.0,,JP,,R4,Philippines,2017
9,A3140,Y42,,Ag paste bottle,H11,5.0,,JP,,R4,Philippines,2017
10,A3140,Y42,,Ag paste extract,H11,10.0,,JP,,R4,Philippines,2017
11,A3140,Y42,,Ag paste syringe (full/empty),H11,20.0,,JP,,R4,Philippines,2017
12,A3140,Y42,,non-Ag paste scraps (cloth/bottle),H11,20.0,,JP,,R4,Philippines,2017
13,A3140,Y42,,Ag paste scrap (cloth/bottle),H11,20.0,,JP,,R4,Philippines,2017
14,A3140,Y42,,Assorted items with Ag paste,H11,2.5,,JP,,R4,Philippines,2017
15,A3140,Y42,,Assorted items with non-Ag paste,H11,2.5,,JP,,R4,Philippines,2017
16,A3140,Y42,,Solder paste syringe,H11,20.0,,JP,,R4,Philippines,2017
17,A3140,Y31,,"Ag paste bottle, Ag paste cloth and Ag/Au paste scraps",H11,100.0,,JP,,R4,Philippines,2017
18,A1180,Y31,,Lead frame scrap (partial solder plating),H11,5.0,,JP,,R4,Philippines,2017
19,A1020,Y31,,Microsolder balls,H11,5.0,,JP,,R4,Philippines,2017
20,A1180,Y31,,Defective diodes scrap (various),H11,45.0,,JP,,R4,Philippines,2017
21,A1180,Y31,,Cutting wastes scrap (various),H11,45.0,,JP,,R4,Philippines,2017
22,A4050,Y17,,Ion exchange resin scrap (Resin Au),H11,12.0,,JP,,R4,Philippines,2017
23,A4050,Y17,,Chelate resin scrap (resin Pd),H11,6.0,,JP,,R4,Philippines,2017
24,A4050,Y17,,Au cathode drum (recovery drum Au),H11,1.2,,JP,,R4,Philippines,2017
25,A4050,Y17,,Pd cathode drum (recovery drum Pd),H11,1.2,,JP,,R4,Philippines,2017
26,A4050,Y17,,Activated carbon,H11,48.0,,JP,,R4,Philippines,2017
27,A4050,Y17,,Carbon cartridge,H11,6.0,,JP,,R4,Philippines,2017
28,A4050,Y17,,Filter cartridge,H11,12.0,,JP,,R4,Philippines,2017
29,A4050,Y17,,Sludge,H11,10.0,,JP,,R4,Philippines,2017
30,A4050,Y17,,Ag paste scrap (bottle/syringe/cloth),H11,40.0,,JP,,R4,Philippines,2017
31,A1010,"Y18,Y29",D407,Busted fluorescent lamps and busted high intensity discharge lamps,H11,24.0,,JP,,R4,Philippines,2017
32,A1180,Y31,M506,Printed Circuit Board,H11,760.0,,JP,,R4,Philippines,2017
33,A1180,Y18,M506,Waste toners,H13,3.5,,SG,,R4,Philippines,2017
34,A1050,Y17,,sludge,,190.0,,JP,,R4,Philippines,2017
35,A1050,Y17,,Sludge with Au,H11,100.0,,JP,,R4,Philippines,2017
36,A1050,Y17,,Sludge with Ag,H11,350.0,,JP,,R4,Philippines,2017
