,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A4020,Y1   ,"18 01 03*, 18 01 08*, 18 02 02*","cytotoxic and cytostatic medicines, wastes whose collection and disposal is subject to special requirements in order to prevent infection, wastes whose collection and disposal is subject to special requirements in order to prevent infection",H6.2,31.94,,NO,D10,,Switzerland,2016
1,,Y1   ,19 12 06*,wood containing dangerous substances,H12,207.7,,NO,,R1,Switzerland,2016
2,A4020,Y1   ,18 01 03*,wastes whose collection and disposal is subject to special requirements in order to prevent infection,,51.27,,NO,D10,,Switzerland,2016
3,A4020,Y1   ,18 01 03*,wastes whose collection and disposal is subject to special requirements in order to prevent infection,H6.2,12.48,,NO,D10,,Switzerland,2016
4,A4020,Y1   ,"18 01 02, 18 01 03*, 18 02 08","body parts and organs including blood bags and blood preserves (except 18 01 03), medicines other than those mentioned in 18 02 07, sharps (except 18 01 03), wastes whose collection and disposal is subject to special requirements in order to prevent infection",H6.2,260.96,,NO,D10,,Switzerland,2016
5,A4020,Y1   ,"18 01 03*, 18 01 08*, 18 02 02*","cytotoxic and cytostatic medicines, wastes whose collection and disposal is subject to special requirements in order to prevent infection, wastes whose collection and disposal is subject to special requirements in order to prevent infection",H6.2,462.146,,NO,D10,,Switzerland,2016
6,A4020,Y1   ,18 01 03*,wastes whose collection and disposal is subject to special requirements in order to prevent infection,,50.32,,NO,D10,,Switzerland,2016
7,A4020,Y1   ,18 01 03*,wastes whose collection and disposal is subject to special requirements in order to prevent infection,H6.2,215.94,,NO,D10,,Switzerland,2016
8,A4020,Y1   ,18 01 03*,wastes whose collection and disposal is subject to special requirements in order to prevent infection,H6.2,26.68,,NO,D10,,Switzerland,2016
9,A4020,Y1   ,"18 01 02, 18 01 03*, 18 01 08*","body parts and organs including blood bags and blood preserves (except 18 01 03), cytotoxic and cytostatic medicines, sharps (except 18 01 03), wastes whose collection and disposal is subject to special requirements in order to prevent infection",H6.2,82.0,,NO,D10,,Switzerland,2016
10,A4030,"Y1,Y4",07 04 07*,halogenated still bottoms and reaction residues,"H4.1,H8",264.14,"BE,DE,ES,GB,IT,LT",IL,,R1,Switzerland,2016
11,A4010,Y2,"07 05 03*, 07 05 07*, 07 05 13*, 07 05 14","halogenated still bottoms and reaction residues, organichalogenated solvents, washing liquids and mother liquors, solid wastes containing dangerous substances, solid wastes other than those mentioned in 07 05 13",H12,572.62,,NO,D10,,Switzerland,2016
12,A4010,Y2,"07 05 03*, 07 05 07*, 07 05 13*, 07 05 14","halogenated still bottoms and reaction residues, organichalogenated solvents, washing liquids and mother liquors, solid wastes containing dangerous substances, solid wastes other than those mentioned in 07 05 13",H12,144.3,,NO,D10,,Switzerland,2016
13,A2030,"Y2,Y23",16 08 02*,spent catalysts containing dangerous transition metals (3) or dangerous transition metal compounds,H4.1,19.52,GB,IE,,R1,Switzerland,2016
14,A2030,"Y2,Y23",16 08 02*,spent catalysts containing dangerous transition metals (3) or dangerous transition metal compounds,"H4.1,H4.3",23.94,GB,IE,,R1,Switzerland,2016
15,A4030,Y4,"02 01 08*, 06 13 01*, 07 04 13*, 20 01 19*","agrochemical waste containing dangerous substances, inorganic plant protection products, wood-preserving agents and other biocides., pesticides, solid wastes containing dangerous substances",H6.1,9.471,,NO,D10,,Switzerland,2016
16,,Y4,17 02 04*,"glass, plastic and wood containing or contaminated with dangerous substances",H6.1,1290.3,,NO,,R1,Switzerland,2016
17,A4030,Y4,"02 01 08*, 06 13 01*, 07 04 13*, 20 01 19*","agrochemical waste containing dangerous substances, inorganic plant protection products, wood-preserving agents and other biocides., pesticides, solid wastes containing dangerous substances",H6.1,31.925,,NO,D10,,Switzerland,2016
18,A4030,Y4,20 01 19*,pesticides,H6.1,11.11,,NO,D10,,Switzerland,2016
19,A4030,Y4,20 01 19*,pesticides,H6.1,16.292,,NO,D10,,Switzerland,2016
20,A4030,Y4,"02 01 08*, 06 13 01*, 07 04 13*, 20 01 19*","agrochemical waste containing dangerous substances, inorganic plant protection products, wood-preserving agents and other biocides., pesticides, solid wastes containing dangerous substances",H6.1,17.658,,NO,D10,,Switzerland,2016
