,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,B1120,Y34,RP2/05,Spent motor vehicle catalysts,H8,986,,US,,"R4,R8",Mexico,2009
1,B1130,,E4/01,Spent catalysts,H12,9050,,US,,R8,Mexico,2009
2,A1170,,,Lithium batteries,,15,,US,,R4,Mexico,2009
3,B1010,,H120,Combustol ash,H11,1080,,US,,R4,Mexico,2009
4,B1110,,SO5,Complete or crushed electronic boards,H12,432,,DE,,R4,Mexico,2009
5,A1180,,Art 31 fracc VII,Complete or crushed electronic boards,H12,650,"US,GB",BE,,R4,Mexico,2009
6,A1180,,RP 7/08,Electronic Cards (Electronic Scrap),H12,2000,,JP,,R4,Mexico,2009
7,B1110,,SO5,Complete or crushed electronic boards,H12,432,,US,,R4,Mexico,2009
8,A1180,,SO5,Waste electronic card and other components,H12,1200,,US,,R4,Mexico,2009
9,A1180,,Art 31 fracc VII,Modular circuits made up of electrical components,H12,5000,,US,,R4,Mexico,2009
10,A1180,,RP 7/08,Mixed electronic card,H12,240,,US,,R4,Mexico,2009
11,A1180,,Art 31 fracc VII,Scrap Electronic Components,H12,250,,US,,R4,Mexico,2009
12,B1110,,,Electronic card scrap with and without components,H12,250,,US,,R4,Mexico,2009
13,A4070, ,,Empty plastic and/or metal containers previously contaminated,,4000, ,US,D1,,Mexico,2009
14,,,RP7/08,Tin/Silver Solder Slag,H11,47,,US,,R4,Mexico,2009
15,,,RP7/08,Tin/Lead Solder Slag,H11,111,,US,,R4,Mexico,2009
16,A1050,Y17,RP5/01,"Copper sludge, filter paper, impregnated",H12,40,,US,,R4,Mexico,2009
17,A1050,Y17,RP5/01,Sludge from electroplating wastewater,H12,1755,,US,,R4,Mexico,2009
18,A1050,Y17,RP5/01,Sludge from wastewater treatment from rinsing operations,,1400,,US,,R4,Mexico,2009
19,A1050,Y17,RP4/03,Sludge from nickel plating baths,H12,120,,US,,R4,Mexico,2009
20,,,RP7/08,Tin/Silver Solder Paste,H12,16,,US,,R4,Mexico,2009
21,A1010,,RP7/08,Tin/Lead Solder Paste ,H12,47,,US,,R4,Mexico,2009
22,A1010,Y31,RP7/08,Tin/Lead Solder waste,H12,233,,US,,R4,Mexico,2009
23,B1010,Y22,RP7/08,Lead-free solder waste,H12,1000,,US,,R4,Mexico,2009
24,A3210,,,Plastics with Sn and Pb solder residues,H12,116,,US,,R4,Mexico,2009
25,A4060,,,"Solids with hydrocarbons, grease and paint",H12,8500,,US,D1,,Mexico,2009
26,A1050,,SO4,Nickel impregnated solids,H12,200,,US,,R4,Mexico,2009
27,A1010,Y31,RP7/08,Textiles with heavy metal welding slag,H12,16,,US,,R4,Mexico,2009
