,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,B1200,,,"Granulated slag
(slag sand), obtained in the production of fer-rous metals (iron-containing product based on scale)
",H13,120000.0,,RU,,R4,Belarus,2019
1,B1200,,,"Granulated slag
(slag sand), obtained in the production of fer-rous metals (iron-containing product based on scale)
",H13,100000.0,,UA,,R4,Belarus,2019
2,B1200,,,"Granulated slag
(slag sand), obtained in the production of fer-rous metals 
",H13,53150.466,,UA,,R4,Belarus,2019
3,B1200,,,"Granulated slag
(slag sand), obtained in the production of fer-rous metals 
",H13,40000.0,,RU,,R4,Belarus,2019
4,B1200,,,"Granulated slag
(slag sand), obtained in the production of fer-rous metals (blast fur-nace slag)
",H13,37.291,,UA,,R4,Belarus,2019
5,B1210,,,"Other slag and ash, in-cluding seaweed ask (kelp)  (ash and slag mixture)",H13,72043.59,,RU,,R4,Belarus,2019
6,B1210,,,"Other slag and ash, in-cluding seaweed ask (kelp), another",H13,50000.0,,UA,,R4,Belarus,2019
7,B3080,,,"Waste, cuttings and scrap of rubber (other than hard rubber), powders and granules obtained from it (waste cord)",H4.1,1500.0,"DE,PL",NL,,R3,Belarus,2019
8,B3140,,,"Other pneumatic tires, used",H4.1,118.21,PL,DE,,R3,Belarus,2019
9,B3140,,,"Other pneumatic tires, used",H4.1,80.0,"DE,PL",NL,,R3,Belarus,2019
10,B3140,,,"Other pneumatic tires, used",H4.1,500.0,,LV,,R3,Belarus,2019
