,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,,,10 03 04,aluminium slag,H4.3,236.23,"BA,HR",ME,,R5,Slovenia,2016
1,A1020,Y31,10 04 02,Lead; lead compounds,H12,6.89,,HR,,R4,Slovenia,2016
2,A1020,Y31,10 04 02,Lead; lead compounds,H12,310.16,,HU,,R4,Slovenia,2016
3,A1160,Y31,16 06 01,Lead; lead compounds,"H8,H12",2621.833,HR,RS,,R4,Slovenia,2016
4,A1160,Y31,16 06 01,Lead; lead compounds,H12,37.022,HR,BA,,R4,Slovenia,2016
5,A1160,Y31,16 06 01,Lead; lead compounds,H12,872.57,,HR,,R4,Slovenia,2016
6,A1160,"Y31,Y34",16 06 01,Lead; lead compounds + Acidic solutions or acids in solid form,"H6.1,H8,H11",24.06,,AT,,R4,Slovenia,2016
7,A1160,"Y31,Y34",16 06 01,Lead; lead compounds + Acidic solutions or acids in solid form,H8,98.22,,HU,,R4,Slovenia,2016
8,A1160,"Y31,Y34",16 06 01,Lead; lead compounds + Acidic solutions or acids in solid form,H8,1180.24,"DE,AT",NL,,R4,Slovenia,2016
9,A1160,"Y31,Y34",16 06 01,Lead; lead compounds + Acidic solutions or acids in solid form,"H8,H10",9656.004,,IT,,R4,Slovenia,2016
10,A1160,"Y31,Y34",16 06 01,Lead; lead compounds + Acidic solutions or acids in solid form,"H8,H12",1811.33,HR,BA,,R4,Slovenia,2016
11,A1160,"Y31,Y34",16 06 01,Lead; lead compounds + Acidic solutions or acids in solid form,"H8,H12",2574.68,AT,DE,,R4,Slovenia,2016
12,A1160,"Y31,Y34",16 06 01,Lead; lead compounds + Acidic solutions or acids in solid form,"H8,H12",284.834,,HR,,R4,Slovenia,2016
13,A1160,"Y31,Y34",16 06 01,Lead; lead compounds + Acidic solutions or acids in solid form,"H8,H12",4740.064,,IT,,R4,Slovenia,2016
14,A1160,"Y31,Y34",16 06 01,Lead; lead compounds + Acidic solutions or acids in solid form,"H8,H12",1165.518,"BA,HR",ME,,R4,Slovenia,2016
15,A1160,"Y31,Y34",16 06 01,Lead; lead compounds + Acidic solutions or acids in solid form,"H8,H12",577.72,"DE,AT",NL,,R4,Slovenia,2016
16,A1160,"Y31,Y34",16 06 01,Lead; lead compounds + Acidic solutions or acids in solid form,"H8,H12",61.226,"AT,CZ,SK,HU",PL,,R4,Slovenia,2016
17,A1160,"Y31,Y34",16 06 01,Lead; lead compounds + Acidic solutions or acids in solid form,"H8,H12",1785.366,HR,RS,,R4,Slovenia,2016
18,A1160,"Y31,Y34",16 06 01,Lead; lead compounds + Acidic solutions or acids in solid form,"H8,H12",136.958,"DE,AT,DK",SE,,R4,Slovenia,2016
19,A1160,"Y31,Y34",16 06 01,Lead; lead compounds + Acidic solutions or acids in solid form,"H8,H11,H12",3062.332,,HU,,R4,Slovenia,2016
20,A1160,"Y31,Y34",16 06 01,Lead; lead compounds + Acidic solutions or acids in solid form,"H8,H12",956.964,HR,BA,,R4,Slovenia,2016
21,A1160,"Y31,Y34",16 06 01,Lead; lead compounds + Acidic solutions or acids in solid form,"H8,H12",2032.712,,HU,,R4,Slovenia,2016
22,A1060,Y34,11 01 05,Acidic solutions or acids in solid form,H8,268.84,,HR,D9,,Slovenia,2016
