,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,,,10 03 04*,aluminium slag,H4.3,301.06,"BA,HR",ME,,R5,Slovenia,2020
1,A4140,Y22,19 12 11*,Copper compounds,H4.1,1023.173,"PL,CZ,SK,HU",LT,,R3,Slovenia,2020
2,A1160,Y31,16 06 01*,Lead; lead compounds,"H6.1,H11,H12",141.168,,HR,,R4,Slovenia,2020
3,A1160,Y31,16 06 01*,Lead; lead compounds,"H6.1,H8,H11",165.52,,IT,,R4,Slovenia,2020
4,A1160,"Y31,Y32",16 06 01*,Lead; lead compounds + Inorganic fluorine compounds excluding calcium fluoride,"H6.1,H8,H11",190.46,,HU,,R4,Slovenia,2020
5,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H6.1,H8,H11",3194.163,,AT,,R4,Slovenia,2020
6,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H6.1,H8,H11",1572.722,HR,BA,,R4,Slovenia,2020
7,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H6.1,H8,H11",4697.3,AT,DE,,R4,Slovenia,2020
8,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H6.1,H11,H12",1192.184,"DE,AT",FR,,R4,Slovenia,2020
9,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H6.1,H8,H11",650.132,"DE,AT",FR,,R4,Slovenia,2020
10,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H6.1,H8,H11",1890.44,,HR,,R4,Slovenia,2020
11,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H8,H11,H12",1681.408,,HR,,R4,Slovenia,2020
12,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H6.1,H8,H11",985.067,,HU,,R4,Slovenia,2020
13,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H6.1,H8,H11",7503.965,,IT,,R4,Slovenia,2020
14,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H6.1,H8,H11",2956.64,AT,IT,,R4,Slovenia,2020
15,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H6.1,H8,H12",91.555,"DK,DE,AT",SE,,R4,Slovenia,2020
16,A1060,Y34,11 01 05*,Acidic solutions or acids in solid form,H8,266.263,,HR,D9,,Slovenia,2020
