,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,A3020,Y8," 13 02 05*, 13 02 06*, 13 02 08*",Waste mineral oils unfit for their originally intended use,"H11,H12",4467.8,,BE,,R9,Finland,2021
1,A3020,Y8, 13 02 05*,Waste mineral oils unfit for their originally intended use,"H11,H12",158.3,,DE,,R9,Finland,2021
2,A3020,Y8," 13 02 05*, 13 02 06*, 13 02 08*",Waste mineral oils unfit for their originally intended use,"H11,H12",146.88,,DE,,R9,Finland,2021
3,A3020,Y8," 13 02 05*, 13 02 06*, 13 02 08*",Waste mineral oils unfit for their originally intended use,"H11,H12",4418.81,DE,GB,,R9,Finland,2021
4,A3020,Y8," 13 01 09*, 13 01 10*, 13 01 11*, 13 01 12*, 13 01 13*, 13 02 04*, 13 02 05*, 13 02 06*, 13 02 07*, 13 02 08*",Waste mineral oils unfit for their originally intended use,"H11,H12",196.6,EE,LV,,R9,Finland,2021
5,A3020,Y8," 13 02 05*, 13 02 08*",Waste mineral oils unfit for their originally intended use,"H11,H12",8724.872,DE,NL,,R9,Finland,2021
6,A3020,Y8, 13 02 08*,Waste mineral oils unfit for their originally intended use,"H3,H12",279.1,,EE,,R9,Finland,2021
7,A3020,Y8," 13 02 05*, 13 02 08*",Waste mineral oils unfit for their originally intended use,"H3,H12",3255.821,,SE,,R9,Finland,2021
8,,Y9, 19 02 04*,Premixed waste composed of at least one hazardous waste,H3,101.65,,EE,D10,,Finland,2021
9,A3050,Y13," 08 04 09*, 08 04 15*, 08 05 01*, 14 06 03*, 15 02 02*, 16 05 04*, 16 05 08*, 20 01 27*","Wastes from production, formulation and use of resins, latex, plasticizers, glues/adhesives excluding such wastes specified on list B (note the related entry on list B, B4020)",H3,23.772,SE,NO,D10,,Finland,2021
10,A1170,Y18, 19 12 11*,Unsorted waste batteries excluding mixtures of only list B batteries.  Waste batteries not specified on list B containing Annex I constituents to an extent to render them hazardous.,"H6.1,H11,H12",0.84,,DE,D9,,Finland,2021
11,A4100,Y23," 10 02 07*, 10 02 10",Wastes from industrial pollution control devices for cleaning of industrial off-gases but excluding such wastes specified on list B,"H11,H12",33.7,,SE,,R4,Finland,2021
12,A1170,Y26," 16 06 02*, 20 01 33*",Unsorted waste batteries excluding mixtures of only list B batteries.  Waste batteries not specified on list B containing Annex I constituents to an extent to render them hazardous.,H12,12.0,"ES,GB,BE,DE,LT",IL,,"R12,R4",Finland,2021
13,A1030,Y29, 20 01 21*,"Wastes having as constituents or contaminants any of the following: Arsenic; arsenic compounds, Mercury; mercury compounds., Thallium; thallium compounds","H6.1,H12",92.383,,EE,,"R4,R5",Finland,2021
14,A4050,Y33," 11 03 01*, 15 02 02*, 16 05 07*","Wastes that contain, consist of or are contaminated with any of the following: Inorganic cyanides, excepting precious-metal-bearing residues in solid form containing traces of inorganic cyanides or Organic cyanides",H6.1,0.589,SE,NO,D10,,Finland,2021
15,,Y45, 14 06 01*,Chlorofluorocarbons,H_,9.0,,SE,,R3,Finland,2021
16,,, 19 02 05*,Cobalt-containing residues,"H11,H12",790.4,"DE,NL,BE",AT,,R4,Finland,2021
17,,, 19 02 05*,Cobalt-containing residues,"H11,H12",819.706,"SK,PL",AT,,R4,Finland,2021
18,A1170,, 16 06 05,Unsorted waste batteries excluding mixtures of only list B batteries.  Waste batteries not specified on list B containing Annex I constituents to an extent to render them hazardous.,H12,75.174,,DE,,R4,Finland,2021
19,A1170,, 16 06 05,Unsorted waste batteries excluding mixtures of only list B batteries.  Waste batteries not specified on list B containing Annex I constituents to an extent to render them hazardous.,H12,60.0,NL,DE,,R4,Finland,2021
