,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,Y46,,150106,mixed packaging,,1186.12,,AT,,"R1,R12,R3",Hungary,2016
1,Y46,,150106,mixed packaging,,959.32,,AT,,"R1,R12,R3,R4",Hungary,2016
2,,Y18,190805,,,6230.58,,AT,,R10,Hungary,2016
3,,Y18,190805,,,3123.15,,AT,,R3,Hungary,2016
4,,Y18,191210,,,3077.32,,AT,,R1,Hungary,2016
5,,Y18,191210,,,2836.57,,AT,,R3,Hungary,2016
6,,Y18,191207,,,1037.4,AT,DE,,R3,Hungary,2016
7,,Y18,191212,,,2762.116,AT,DE,,R3,Hungary,2016
8,,Y42,070504,,,293.5,,HR,,R2,Hungary,2016
9,,Y18,190805,,,30819.38,,HR,,"R10,R12",Hungary,2016
10,,Y18,191207,,,406.54,,HR,,R3,Hungary,2016
11,,Y18,190805,,,1043.98,SI,IT,,R10,Hungary,2016
12,,Y18,191207,,,2738.62,SI,IT,,R3,Hungary,2016
13,,Y18,191210,,,32436.03,SI,IT,,R1,Hungary,2016
14,,Y18,191210,,,30154.01,SI,IT,,"R1,R12",Hungary,2016
15,,Y18,191210,,,5650.88,SI,IT,,R3,Hungary,2016
16,,Y18,191212,,,13717.12,SI,IT,,"R1,R12",Hungary,2016
17,,Y31,100402,,,17.3767,,RO ,,R13,Hungary,2016
18,,Y29,200121,,,50.949,,RO ,,"R12,R4,R5",Hungary,2016
19,,,"160211, 200123","discarded equipment containing chlorofluorocarbons, HCFC, HFC",H13,1678.79,,RO ,,R12,Hungary,2016
20,,Y42,140603,,,52.243,,SK,,R2,Hungary,2016
21,,Y18,190805,,,2686.79,,SI,,R1,Hungary,2016
22,,Y18,190805,,,15734.19,,SI,,R10,Hungary,2016
23,,Y18,190805,,,2541.22,,SI,,"R10,R12",Hungary,2016
24,,Y18,190805,,,5307.29,,SI,,"R13,R3",Hungary,2016
25,,Y18,190805,,,7197.98,,SI,,R3,Hungary,2016
26,,Y18,191210,,,11889.82,,SI,,R1,Hungary,2016
27,,Y18,191210,,,4783.42,,SI,,"R12,R3",Hungary,2016
28,,Y18,191212,,,12591.78,,SI,,R1,Hungary,2016
29,,Y18,191212,,,13634.86,,SI,,"R1,R12",Hungary,2016
