,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,,, 17 09 03*,Guinevere Platform and Jackets as described in Annex 1 and Annex 4a-4e,H_,1637.224,,NL,,"R4,R12",United Kingdom of Great Britain and Northern Ireland,2020
1,,, 17 09 03*,Tyne Platform and Jackets as described in Annex 1 and Annex 4a-4e,H_,1447.176,,NL,,"R4,R12",United Kingdom of Great Britain and Northern Ireland,2020
2,,"Y10,Y22,Y29,Y36", 17 09 03*,Pickerill A & B platform topsides,"H12,H6.1,H6.2",2246.0,,NL,,"R4,R12",United Kingdom of Great Britain and Northern Ireland,2020
3,A1160,, 16 06 01*,"Waste lead-acid batteries, whole or crushed",H8,2230.9555,,BE,,R4,United Kingdom of Great Britain and Northern Ireland,2020
4,A2030,, 16 08 07*,Waste catalysts but excluding such wastes specified on list B,,219.692,FR,BE,,R4,United Kingdom of Great Britain and Northern Ireland,2020
5,A2030,, 16 08 02*,Waste catalysts but excluding such wastes specified on list B,H8,118.139,DE,CZ,,R4,United Kingdom of Great Britain and Northern Ireland,2020
6,A2030,," 16 08 02*, 16 08 07*",Waste catalysts but excluding such wastes specified on list B,"H11,H12,H4.2,H8",596.158,,FR,,"R4,R8",United Kingdom of Great Britain and Northern Ireland,2020
7,A2030,, 16 08 07*,Waste catalysts but excluding such wastes specified on list B,,61.65,FR,IT,,R4,United Kingdom of Great Britain and Northern Ireland,2020
8,A2030,, 16 08 07*,Waste catalysts but excluding such wastes specified on list B,H12,184.3159,FR,IT,,R4,United Kingdom of Great Britain and Northern Ireland,2020
9,A2030,, 16 08 07*,Waste catalysts but excluding such wastes specified on list B,,254.252,FR,IT,,R4,United Kingdom of Great Britain and Northern Ireland,2020
10,A2030,, 16 08 07*,Waste catalysts but excluding such wastes specified on list B,,208.545,,US,,R4,United Kingdom of Great Britain and Northern Ireland,2020
11,A2030,, 16 01 21*,Waste catalysts but excluding such wastes specified on list B,,6.044,"DE,US,US,US",US,,R4,United Kingdom of Great Britain and Northern Ireland,2020
12,A3050,, 08 05 01*,"Wastes from production, formulation and use of resins, latex, plasticisers, glues/adhesives excluding such wastes specified on list B (note the related entry on list B, B4020)","H11,H12,H3,H6.1",81.308,NL,DE,,"R1,R4,R12",United Kingdom of Great Britain and Northern Ireland,2020
13,A4010,," 18 01 09, 18 02 08","Wastes from the production, preparation and use of pharmaceutical products but excluding such wastes specified on list B",H_,60.86,,NL,,R1,United Kingdom of Great Britain and Northern Ireland,2020
14,A4130,, 16 05 04*,Waste packages and containers containing Annex I substances in concentrations sufficient to exhibit Annex III hazard characteristics,"H11,H12,H3,H6.1",96.16,NL,BE,,R12,United Kingdom of Great Britain and Northern Ireland,2020
15,A4130,," 15 01 04, 15 01 10*, 16 05 04*, 16 05 06*",Waste packages and containers containing Annex I substances in concentrations sufficient to exhibit Annex III hazard characteristics,,16.71,,DE,,"R4,R12",United Kingdom of Great Britain and Northern Ireland,2020
16,A4130,, 15 01 10*,Waste packages and containers containing Annex I substances in concentrations sufficient to exhibit Annex III hazard characteristics,,135.4,FR,ES,,R3,United Kingdom of Great Britain and Northern Ireland,2020
17,A4140,," 15 01 10*, 15 02 02*, 16 03 05*",Waste consisting of or containing off-specification or out-dated chemicals corresponding to Annex I categories and exhibiting Annex III hazard characteristics,"H4.1,H6.1,H8",42.06,NL,BE,,R1,United Kingdom of Great Britain and Northern Ireland,2020
18,,, 12 01 17,Used blasting grit (AB130 ),H_,238.337,"BE,FR,NL",DE,,"R4,R5",United Kingdom of Great Britain and Northern Ireland,2020
19,,, 19 12 07,Treated cork and wood wastes (AC170) ,H_,66385.731,DE,SE,,R1,United Kingdom of Great Britain and Northern Ireland,2020
20,,, 19 12 07,Treated cork and wood wastes (AC170) ,H_,15004.197,DE,SE,,"R1,R13",United Kingdom of Great Britain and Northern Ireland,2020
21,,, 19 12 12,ASR and SDA Wire,H_,2138.84,,NL,,"R1,R4,R12",United Kingdom of Great Britain and Northern Ireland,2020
22,B1010,," 19 10 01, 19 12 02","Metal and metal-alloy wastes in metallic, non-dispersable form: Precious metals (gold, silver, the platinum group, but not mercury), Iron and steel scrap, Copper scrap, Nickel scrap, Aluminium scrap, Zinc scrap, Tin scrap, Tungsten scrap, Molybdenum scrap, Tantalum scrap, Magnesium scrap, Cobalt scrap, Bismuth scrap, Titanium scrap, Zirconium scrap, Manganese scrap, Germanium scrap, Vanadium scrap, Scrap of Hafnium, Indium, Niobium, Rhenium and Gallium, Thorium scrap, Rare earths scrap, Chromium scrap",H_,16909.18,,EG,,R4,United Kingdom of Great Britain and Northern Ireland,2020
