,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,,,170503,terres et cailloux contenant des substances dangereuses,H12,536,BE,NL ,,R12,Luxembourg,2017
1,A1020,,120104,fines et poussières de métaux non ferreux,,323,,BE ,,R4,Luxembourg,2017
2,,Y23,100207,déchets solides provenant de l'épuration des fumées contenant des substances dangereuses,,18159,,DE ,,R4,Luxembourg,2017
3,,Y8,150202,"absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses",H4.1,15,DE,DE ,D10,,Luxembourg,2017
4,A4070,Y2,80111,déchets de peintures et vernis contenant des solvants organiques ou d'autres substances dangereuses,H4.1,154,,DE ,D10,,Luxembourg,2017
5,A4130,Y8,150202,"absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses",H4.1,262,,BE ,D10,,Luxembourg,2017
6,A4140,Y4,160506,"produits chimiques de laboratoire à base de ou contenant des substances dangereuses, y compris les mélanges de produits chimiques de laboratoire",H4.1,3,,DE ,D10,,Luxembourg,2017
7,A4090,Y34,110105,acides de décapage,,8,,DE ,D15,,Luxembourg,2017
8,A4090,Y35,110107,bases de décapage,,7,,DE ,D15,,Luxembourg,2017
9,,Y2,150202,"absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses",H4.1,35,,DE ,D10,,Luxembourg,2017
10,,,170503,terres et cailloux contenant des substances dangereuses,H12,2328,,DE ,D8,,Luxembourg,2017
11,,,161001,déchets liquides aqueux contenant des substances dangereuses,H11,226,,DE ,D9,,Luxembourg,2017
12,A4090,Y35,60205,autres bases,H8,825,,BE ,,R5,Luxembourg,2017
13,A4070,Y2,80111,déchets de peintures et vernis contenant des solvants organiques ou d'autres substances dangereuses,H4.1,210,,BE ,D10,,Luxembourg,2017
14,A4010,Y3,200132,médicaments autres que ceux visés à la rubrique 20 01 31,H6.1,16,,DE ,D10,,Luxembourg,2017
15,,Y29,200121,tubes fluorescents et autres déchets contenant du mercure,H12,8,BE,FR ,,R12,Luxembourg,2017
16,,Y36,170605,matériaux de construction contenant de l'amiante,H11,14,,DE ,D12,,Luxembourg,2017
17,,,170503,terres et cailloux contenant des substances dangereuses,H12,184,,BE ,D9,,Luxembourg,2017
18,A3050,Y3,80416,déchets liquides aqueux contenant des colles ou mastics autres que ceux visés à la rubrique 08 04 15,,317,,FR ,D10,,Luxembourg,2017
19,,Y8,170301,mélanges bitumineux contenant du goudron,,1442,BE,NL ,D1,,Luxembourg,2017
20,A1160,Y3,160601,accumulateurs au plomb,H8,12,,BE ,,R12,Luxembourg,2017
21,A2050,Y36,170605,matériaux de construction contenant de l'amiante,,404,,DE ,D1,,Luxembourg,2017
22,,Y36,170603,autres matériaux d'isolation à base de ou contenant des substances dangereuses,,76,,DE ,D1,,Luxembourg,2017
23,,,170303,goudron et produits goudronnés,H12,169,,DE ,,R12,Luxembourg,2017
24,,Y7,120112,déchets de cires et graisses,H4.1,7,,DE ,D10,,Luxembourg,2017
25,A4060,,150110,emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus,,15,,DE ,D15,,Luxembourg,2017
26,,Y45,140601,"chlorofluorocarbones, HCFC, HFC",H12,2,,DE ,D15,,Luxembourg,2017
27,Y47,,190107,déchets secs de l'épuration des fumées,H6.1,3530,,DE ,,R11,Luxembourg,2017
