,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,,,20 01 36,Non-hazardous WEEE,H13,371.96,NL,SG,,R4,United Kingdom of Great Britain and Northern Ireland,2017
1,,Y18,"16 06 03*, 16 06 04, 16 06 05",A1170 Unsorted waste batteries excluding mixtures of only list B batteries. Waste batteries not specified on list B containing Annex I constituents to an extent to render them hazardous,H13,161.312,,SE,,"R4,R5",United Kingdom of Great Britain and Northern Ireland,2017
2,,Y18,"06 13 02*, 07 07 10*, 15 02 02*","A4160 Spent activated carbon not included on list B (note the related entry on list B, B2060)",,370.005,FR,BE,,R7,United Kingdom of Great Britain and Northern Ireland,2017
3,,Y18,19 12 11*,Mixtures from mechanical treatment,,836.94,,NL,,R1,United Kingdom of Great Britain and Northern Ireland,2017
4,,Y18,19 12 11*,Oily Rags ,"H12,H_",2384.75,,NL,,R1,United Kingdom of Great Britain and Northern Ireland,2017
5,,"Y22,Y23",06 04 05*,A2030 Waste catalysts but excluding such wastes specified on list B,"H12,H4.2",99.068,,DE,,R4,United Kingdom of Great Britain and Northern Ireland,2017
6,,"Y22,Y23,Y29",05 07 01*,A2030 Waste catalysts but excluding such wastes specified on list B,"H4.2,H12",0.0092,DE,CH,,R4,United Kingdom of Great Britain and Northern Ireland,2017
7,,Y31,19 12 11*,"A1020 Waste having as constituents or contaminants, excluding metal waste in massive form, any of the following:  Antimony, antimony compounds,  Beryllium, beryllium compounds, Cadmium, cadmium compounds, Lead, lead compounds, Selenium, selenium compounds, Tellurium, tellurium compounds.",H5.1,2125.04,DE,SE,,R4,United Kingdom of Great Britain and Northern Ireland,2017
8,,Y31,19 12 11*,"A1020 Waste having as constituents or contaminants, excluding metal waste in massive form, any of the following:  Antimony, antimony compounds,  Beryllium, beryllium compounds, Cadmium, cadmium compounds, Lead, lead compounds, Selenium, selenium compounds, Tellurium, tellurium compounds.",H5.1,1222.95,NL,SE,,R4,United Kingdom of Great Britain and Northern Ireland,2017
9,Y46,,19 12 10,Refuse derived fuel (RDF),,55007.931,,DK,,R1,United Kingdom of Great Britain and Northern Ireland,2017
10,Y46,,19 12 10,Refuse derived fuel (RDF),,2900.0,,DK,,"R1,R13",United Kingdom of Great Britain and Northern Ireland,2017
11,Y46,,19 12 10,Refuse derived fuel (RDF),,94.28,,NO,,R1,United Kingdom of Great Britain and Northern Ireland,2017
12,Y46,,19 12 10,Refuse derived fuel (RDF),,527.0,,NO,,"R1,R13",United Kingdom of Great Britain and Northern Ireland,2017
13,Y46,,19 12 10,Refuse derived fuel (RDF),,45462.004,,SE,,R1,United Kingdom of Great Britain and Northern Ireland,2017
14,Y46,,19 12 10,Refuse derived fuel (RDF),,38353.796,DE,SE,,R1,United Kingdom of Great Britain and Northern Ireland,2017
15,Y46,,19 12 10,Solid recovered fuel (SRF),,2550.658,,DK,,R1,United Kingdom of Great Britain and Northern Ireland,2017
