,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,A1020,Y31,19 12 11*,other wastes (including mixtures of materials) from mechanical treatment of waste containing dangerous substances (EWC 19 12 11*),H12,296.6,,IT,,R4,Greece,2019
1,A1160,Y31,16 06 01*,lead acid batteries ,H8,565.274,,CY,,R4,Greece,2019
2,A1160,Y31,16 06 01*,lead acid batteries ,H8,877.07,,CY,,R4,Greece,2019
3,A1160,Y31,16 06 01*,lead acid batteries (EWC 16 06 01*),H8,364.84,,BG,,R4,Greece,2019
4,A1160,Y31,16 06 01*,waste lead-acid batteries (EWC 16 06 01*),H8,954.835,,CY,,R4,Greece,2019
5,A1160,Y31,16 06 01*,waste lead acid batteries (EWC 16 06 01*),H8,620.555,,CY,,R4,Greece,2019
6,A1160,Y31,16 06 01*,lead batteries (EWC 16 06 01*),"H8,H6.1,H12",1053.03,,IT,,R4,Greece,2019
7,A1160,Y31,16 06 01*,lead batteries (EWC 16 06 01*),"H8,H6.1,H12",352.67,,IT,,R4,Greece,2019
8,A1160,Y31,16 06 01*,lead batteries (EWC 16 06 01*),H8,386.551,,CY,,R4,Greece,2019
9,A1160,"Y31,Y34",16 06 01*,lead acid batteries (EWC 16 06 01*),H8,47.908,"CZ,SK,HU,RO,BG",DE,,R4,Greece,2019
10,A1160,"Y31,Y34",16 06 01*,lead acid batteries (EWC 16 06 01*),H8,218.52,"CZ,SK,HU,RO,BG",DE,,R4,Greece,2019
11,A1180,Y31,"20 01 23*, 20 01 35*, 16 02 11*, 20 01 36","Waste Electrical Electronic Equipment (WEEE) (EWC 20 01 23*, 20 01 35*, 16 02 11*, 20 01 36)","H12,H13",636.03,,CY,,"R4,R12",Greece,2019
12,A1180,Y31,"20 01 23*, 20 01 35*, 16 02 11*, 20 01 36","Waste Electrical Electronic Equipment (WEEE) (EWC 20 01 23*, 20 01 35*, 16 02 11*, 20 01 36)","H12,H13",503.39,,CY,,"R4,R12",Greece,2019
13,A2030,Y18,16 08 07*,"spent catalysts, adsorbents & molsieve (EWC 16 08 07*)","H4.1,H4.2,H6.1,H12",360.9,"SA,EG,TR",OM,,"R12,R1",Greece,2019
14,A3020,Y8,13 02 05*,used lube oils (EWC 13 02 05*),H12,3281.3585,,DZ,,R9,Greece,2019
15,A3020,Y8,13 02 05*,used lube oils (EWC 13 02 05*),H12,3209.407,,DZ,,R9,Greece,2019
