,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,,Y6,"16 01 14*, 16 01 15","antifreeze fluids containing dangerous substances, antifreeze fluids other than those mentioned in 16 01 14",H12,105.26,DK,DE,,R2,Sweden,2020
1,A2030,Y6,16 08 07*,spent catalysts contaminated with dangerous substances,H12,4.558,,DE,,R4,Sweden,2020
2,,Y6,16 01 14*,antifreeze fluids containing dangerous substances,H12,52.55,DK,DE,,R2,Sweden,2020
3,A3140,Y6,07 05 04*,"other organicsolvents, washing liquids and mother liquors","H3,H8",635.64,,DK,,R1,Sweden,2020
4,A3140,Y6,07 05 04*,"other organicsolvents, washing liquids and mother liquors","H3,H8",2489.98,,DK,,R1,Sweden,2020
5,A4090,Y6,07 01 08*,other still bottoms and reaction residues,H3,30.74,,DK,D10,,Sweden,2020
6,A3140,Y6,20 01 13*,solvents,H3,158.36,,NO,,R1,Sweden,2020
7,A3140,Y6,20 01 13*,solvents,H3,837.62,,NO,,R1,Sweden,2020
8,A3020,Y8,13 03 07*,mineral-based non-chlorinated insulating and heat transmission oils,H12,275.98,DK,DE,,R9,Sweden,2020
9,A3020,Y8,"13 02 05*, 13 02 08*","mineral-based non-chlorinated engine, gear and lubricating oils, other engine, gear and lubricating oils",H3,2667.0,DK,DE,,R9,Sweden,2020
10,A3020,Y8,13 02 05*,"mineral-based non-chlorinated engine, gear and lubricating oils",H3,6333.21,DK,DE,,R9,Sweden,2020
11,A3020,Y8,"13 02 05*, 13 03 08*","mineral-based non-chlorinated engine, gear and lubricating oils, syntheticinsulating and heat transmission oils",H3,2613.58,DK,DE,,R9,Sweden,2020
12,A3020,Y8,13 03 07*,mineral-based non-chlorinated insulating and heat transmission oils,H12,1206.82,DK,DE,,R9,Sweden,2020
13,A3020,Y8,13 02 05*,"mineral-based non-chlorinated engine, gear and lubricating oils",H3,633.5,DK,DE,,R9,Sweden,2020
14,A3020,Y8,13 02 05*,"mineral-based non-chlorinated engine, gear and lubricating oils",H3,712.76,,DE,,R9,Sweden,2020
15,A3020,Y8,"13 02 05*, 13 02 08*","mineral-based non-chlorinated engine, gear and lubricating oils, other engine, gear and lubricating oils",H3,566.0,DK,DE,,R9,Sweden,2020
16,A3020,Y8,13 03 07*,mineral-based non-chlorinated insulating and heat transmission oils,H12,52.54,DK,DE,,R9,Sweden,2020
17,A3020,Y8,16 01 07*,oil filters,H12,123.35,,DK,,"R1,R12,R13,R4,R9",Sweden,2020
18,A3020,Y8,13 02 05*,"mineral-based non-chlorinated engine, gear and lubricating oils",H12,205.7,,DK,,"R12,R9",Sweden,2020
19,A3020,Y8,"13 02 05*, 13 02 08*","mineral-based non-chlorinated engine, gear and lubricating oils, other engine, gear and lubricating oils","H12,H3",1736.316,,FI,,R9,Sweden,2020
20,A3020,Y8,"13 02 05*, 13 02 08*","mineral-based non-chlorinated engine, gear and lubricating oils, other engine, gear and lubricating oils","H12,H3",3535.0,,FI,,R9,Sweden,2020
21,A4060,Y8,13 02 05*,"mineral-based non-chlorinated engine, gear and lubricating oils","H12,H3",2503.42,,NO,,R1,Sweden,2020
22,,Y9,"07 01 04*, 14 06 03*, 16 01 13*","brake fluids, other organicsolvents, washing liquids and mother liquors, other solvents and solvent mixtures",,16.2,,BE,,R3,Sweden,2020
23,,Y9,"16 01 14*, 16 01 15","antifreeze fluids containing dangerous substances, antifreeze fluids other than those mentioned in 16 01 14",H3,460.13,DK,DE,,R2,Sweden,2020
24,A3020,Y9,13 02 05*,"mineral-based non-chlorinated engine, gear and lubricating oils",H3,510.62,DK,DE,,R9,Sweden,2020
25,,Y9,"16 01 14*, 16 01 15","antifreeze fluids containing dangerous substances, antifreeze fluids other than those mentioned in 16 01 14",H3,337.91,DK,DE,,R2,Sweden,2020
26,A3020,Y9,13 02 05*,"mineral-based non-chlorinated engine, gear and lubricating oils",H3,114.21,DK,DE,,R9,Sweden,2020
27,A3020,Y9,"13 03 01*, 13 03 07*","insulating or heat transmission oils containing PCBs, mineral-based non-chlorinated insulating and heat transmission oils",H11,20.0,,DK,D10,,Sweden,2020
28,A4060,Y9,13 05 07*,oily water from oil/water separators,H12,9974.9,,DK,,"R1,R12,R9",Sweden,2020
29,A4060,Y9,13 05 07*,oily water from oil/water separators,H12,7137.93,,DK,,"R12,R9",Sweden,2020
30,A4060,Y9,16 07 08*,wastes containing oil,"H12,H3",505.28,,EE,,R9,Sweden,2020
31,A4060,Y9,16 10 01*,aqueous liquid wastes containing dangerous substances,H12,28.92,,NO,,"R3,R5",Sweden,2020
32,A3020,Y9,13 07 01*,fuel oil and diesel,H12,585.28,,NO,,R1,Sweden,2020
33,A3180,Y10,13 03 01*,insulating or heat transmission oils containing PCBs,H11,22.94,,NO,D10,,Sweden,2020
34,A1190,"Y10,Y22,Y31",17 04 10*,"cables containing oil, coal tar and other dangerous substances",H11,46.64,,DK,,R4,Sweden,2020
35,,"Y10,Y22,Y31",16 02 09*,transformers and capacitors containing PCBs,H11,122.06,,DK,,R4,Sweden,2020
36,A4070,Y12,08 05 01*,waste isocyanates,"H3,H6.1",1.155,,DE,D10,,Sweden,2020
37,A4070,Y12,20 01 27*,"paint, inks, adhesives and resins containing dangerous substances","H12,H3,H8",91.42,,NO,,R1,Sweden,2020
38,A4070,"Y12,Y13",20 01 27*,"paint, inks, adhesives and resins containing dangerous substances","H3,H6.1,H8",44.506,,DE,D10,,Sweden,2020
39,A4070,"Y12,Y13",20 01 27*,"paint, inks, adhesives and resins containing dangerous substances","H3,H6.1,H8",386.856,,DE,D10,,Sweden,2020
40,A4120,"Y12,Y13,Y18",16 09 03*,"peroxides, for example hydrogen peroxide","H5.1,H5.2,H6.1,H8",1.692,,DE,D10,,Sweden,2020
41,A4070,"Y12,Y42","07 03 08*, 08 01 11*, 08 03 12*, 14 06 03*, 14 06 05*, 16 05 04*, 20 01 27*","gases in pressure containers (including halons) containing dangerous substances, other solvents and solvent mixtures, other still bottoms and reaction residues, paint, inks, adhesives and resins containing dangerous substances, sludges or solid wastes containing other solvents, waste ink containing dangerous substances, waste paint and varnish containing organic solvents or other dangerous substances","H12,H3",340.5,,NO,,"R1,R5",Sweden,2020
42,A4070,"Y12,Y42","07 03 08*, 08 01 11*, 08 03 12*, 14 06 03*, 14 06 05*, 16 05 04*, 20 01 27*","gases in pressure containers (including halons) containing dangerous substances, other solvents and solvent mixtures, other still bottoms and reaction residues, paint, inks, adhesives and resins containing dangerous substances, sludges or solid wastes containing other solvents, waste ink containing dangerous substances, waste paint and varnish containing organic solvents or other dangerous substances","H12,H3",186.14,,NO,,"R1,R12,R5",Sweden,2020
43,A4070,"Y12,Y42","07 03 08*, 08 01 11*, 08 03 12*, 14 06 03*, 14 06 05*, 16 05 04*, 20 01 27*","gases in pressure containers (including halons) containing dangerous substances, other solvents and solvent mixtures, other still bottoms and reaction residues, paint, inks, adhesives and resins containing dangerous substances, sludges or solid wastes containing other solvents, waste ink containing dangerous substances, waste paint and varnish containing organic solvents or other dangerous substances","H12,H3",1571.72,,NO,,"R1,R12,R5",Sweden,2020
44,A4070,"Y12,Y42","07 03 08*, 08 01 11*, 08 03 12*, 14 06 03*, 14 06 05*, 16 05 04*, 20 01 27*","gases in pressure containers (including halons) containing dangerous substances, other solvents and solvent mixtures, other still bottoms and reaction residues, paint, inks, adhesives and resins containing dangerous substances, sludges or solid wastes containing other solvents, waste ink containing dangerous substances, waste paint and varnish containing organic solvents or other dangerous substances","H12,H3",308.76,,NO,,"R1,R12,R5",Sweden,2020
45,A4140,Y13,16 03 05*,organic wastes containing dangerous substances,"H12,H8",26.82,,NL,,"R1,R12",Sweden,2020
46,A1180,Y14,16 02 13*,discarded equipment containing hazardous components (2) other than those mentioned in 16 02 09 to 16 02 12,,6.197,,DE,,R4,Sweden,2020
47,,Y16,09 01 04*,fixer solutions,,6.49,,DE,,R4,Sweden,2020
48,,Y16,09 01 05*,bleach solutions and bleach fixer solutions,,20.15,,DE,,R4,Sweden,2020
49,,Y16,09 01 05*,bleach solutions and bleach fixer solutions,,19.71,,DE,,R4,Sweden,2020
50,A1050,Y17,19 02 05*,sludges from physico/chemical treatment containing dangerous substances,,49.292,,DE,,R4,Sweden,2020
51,A1060,Y17,11 01 98*,other wastes containing dangerous substances,"H12,H8",13.925,,DE,,R4,Sweden,2020
52,,Y17,07 01 01*,aqueous washing liquids and mother liquors,H8,189.48,,DE,D9,,Sweden,2020
53,A1050,Y17,19 02 05*,sludges from physico/chemical treatment containing dangerous substances,"H11,H12,H8",38.04,,DE,,R4,Sweden,2020
54,,Y17,07 01 01*,aqueous washing liquids and mother liquors,H8,518.87,,DE,D9,,Sweden,2020
55,,Y17,07 01 01*,aqueous washing liquids and mother liquors,H8,137.98,,DE,D9,,Sweden,2020
56,A4050,Y17,11 01 98*,other wastes containing dangerous substances,H6.1,4.0,DE,NL,,R4,Sweden,2020
57,A4050,Y17,11 01 98*,other wastes containing dangerous substances,H6.1,2.4,DE,NL,,R4,Sweden,2020
58,,"Y17,Y18","06 04 05*, 11 01 09*, 12 01 14*, 19 02 05*","machining sludges containing dangerous substances, sludges and filter cakes containing dangerous substances, sludges from physico/chemical treatment containing dangerous substances, wastes containing other heavy metals","H12,H8",38.513,,NO,,R5,Sweden,2020
59,,"Y17,Y18",19 02 05*,sludges from physico/chemical treatment containing dangerous substances,"H12,H8",271.74,,NO,,R5,Sweden,2020
60,,"Y17,Y18","06 04 05*, 11 01 09*, 12 01 14*, 19 02 05*","machining sludges containing dangerous substances, sludges and filter cakes containing dangerous substances, sludges from physico/chemical treatment containing dangerous substances, wastes containing other heavy metals","H12,H8",75.25,,NO,,R5,Sweden,2020
61,A1050,Y18,11 01 09*,sludges and filter cakes containing dangerous substances,"H12,H8",5.616,,DE,,R4,Sweden,2020
