,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,A1160,Y31,16 06 01*,Lead acid batteries,,9639.0,,FI,,R4,Estonia,2017
1,A1160,Y31,16 06 01*,Lead acid batteries,,1173.0,,SE,,R4,Estonia,2017
2,A1160,Y31,16 06 01*,Lead acid batteries,,4052.0, ,LV,,R4,Estonia,2017
3,A1160,Y31,16 06 01*,Lead acid batteries,,504.0,LV,LT,,R4,Estonia,2017
4,A4090,"Y34,Y31",16 06 06*,Electrolyte from batteries and accumulators,,272.0,,FI,,R5,Estonia,2017
5,A1160,Y31,19 12 11*,Lead paste from batteries,,334.0,LV,LT,,R4,Estonia,2017
6,A3150,Y12,08 01 11*,Organic solvents ,,43.0,,LV,,"R12,R1",Estonia,2017
7,A3150,"Y6,Y45",07 07 03*,Organic containing solvents,,50.0,,LV,,"R12,R1",Estonia,2017
8,A4060,Y9,13 05 06*,Waste containing oil,,386.0,,LV,,R3,Estonia,2017
9,A4060,Y9,13 05 07*,Waste containing oil,,168.0,,LV,,R3,Estonia,2017
10,A3020,Y9,13 07 03*,Waste fuel,,2311.0,,SE,,R9,Estonia,2017
11,,Y44,14 06 01*,"Waste containing chlorofluorocarbons, HCFC, HFC",,0.3,,LV,D10,,Estonia,2017
12,A4130,Y12,15 01 11*,Packaging containing hazardous substances 15 01 11*,,15.0,LV,LT,D10,,Estonia,2017
13,A3180,Y2,16 03 05*,Organic waste containing hazardous substances,,36.0,,LV,,"R12,R1",Estonia,2017
14,A4140,Y2,"16 05 06*, 18 01 06*",Chemicals ,,17.0,,LV,,"R12,R1",Estonia,2017
15,A3140,"Y12,Y14,Y41,Y42",20 01 13*,Solvents,,87.0,,LV,,"R12,R1",Estonia,2017
16,,Y8,19 02 04*,Hotmix,,64.0,,LV,,R1,Estonia,2017
17,A1180,Y29,20 01 35*,WEEE,,544.0,,SE,,R12,Estonia,2017
18,A1180,Y29,20 01 35*,WEEE,,746.0,,FI,,R12,Estonia,2017
19,Y46,,20 03 01,Mixed municipal waste,,23347.0,,FI,,R1,Estonia,2017
20,Y46,,20 03 01,Mixed municipal waste,,17472.0,,IE,,R1,Estonia,2017
