,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,,Y31,,"Lead waste and scrap consisting of lead acid batteries, battery plates, lead oxide and solic lead pieces",H8,1000.0,,,,R4,South Africa,2019
1,,Y31,,"Lead acid batteries, battery plates, lead oxide and solic lead pieces",H8,840.0,,BW,,R4,South Africa,2019
2,A1180,"Y20,Y31,Y27,Y45",,Waste Electrical and Electronic Equipment   ,"H11,H12,H13",1500.0,,MU,,R4,South Africa,2019
3,,Y31,,"Lead waste and scrap consisting of lead acid batteries, battery plates, lead oxide and solic lead pieces",H12,1200.0,,,,R4,South Africa,2019
4,,Y36,,Asbestos Material,H6.1,1000.0,,BW,D5,,South Africa,2019
5,A4050,Y33,,"Spent pot liner incl. carbon SPL, refractory SPL",H4.3,60000.0,,MZ,,R1,South Africa,2019
6,,Y31,,Used lead acid batteries,H8,5000.0,,BW,,R4,South Africa,2019
7,,Y31,,"Lead waste and scrap consisting of lead acid batteries, battery plates, lead oxide and solic lead pieces",H8,5000.0,,BW,,R4,South Africa,2019
8,A1180,,,E-waste,H6.1,100.0,,LS,,R4,South Africa,2019
9,,Y29,,Waste compact fluorescent lamps containing mercury,H8,100.0,,LS,,R5,South Africa,2019
10,,Y35,,Reacted Sodium Hydrosulphide,,108.6,,,D5,,South Africa,2019
11,,Y9,,Used oil,H3,2400.0,,MZ,,R9,South Africa,2019
12,,Y31,,Scrap lead acid batteries,H8,12000.0,,SZ,,R4,South Africa,2019
13,,Y9,,Waste oil,H12,900.0,,LS,,R9,South Africa,2019
14,,Y31,,Lead waste  ,H12,1200.0,,,,R4,South Africa,2019
15,,Y27,,E-waste,,600.0,,MZ,,R4,South Africa,2019
16,,Y36,,Asbestos Waste Material,H6.1,3000.0,,BW,D5,,South Africa,2019
17,,Y9,,Grease contaminated waste,H3,100.0,,LS,D5,,South Africa,2019
18,,Y9,,oil slop/sludge,H12,1200.0,,OM,,R9,South Africa,2019
19,A1180,,,Electronic Waste,H11,240.0,,BW,,R4,South Africa,2019
20,,Y18,,Incinerator Ash,H6.1,100.0,,LS,D5,,South Africa,2019
21,A1180,,,E-waste and its components,H11,400.0,,BW,,R4,South Africa,2019
22,,"Y31,Y34",,waste and scrap primary batteries,"H8,H11",700.0,,,,"R4,R11",South Africa,2019
23,,Y31,,waste and scrap primary batteries,H8,1000.0,,BW,,R4,South Africa,2019
24,,Y36,,Asbestos Waste Material,H6.1,1000.0,,BW,D5,,South Africa,2019
25,A4030,,,Methomex 900SP,H12,1000.0,,SZ,D10,,South Africa,2019
26,,Y36,,Asbestos Waste Material,H6.1,1000.0,,BW,D5,,South Africa,2019
27,,"Y31,Y34",,waste and scrap primary batteries,"H8,H11",7.6,,BW,,"R4,R11",South Africa,2019
28,A4130,,,Empty pesticides containers,H11,50.0,,BW,,R3,South Africa,2019
29,,Y31,,Used lead acid batteries,H8,150.0,,MZ,,"R4,R6",South Africa,2019
30,,Y31,,Scrap lead acid batteries,H8,600.0,,BW,,R4,South Africa,2019
31,,Y31,,Scrap lead acid batteries,H8,3000.0,,BW ,,R4,South Africa,2019
