,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,A4070,Y12,"08 01 11*, 08 01 13*, 08 01 15*, 08 01 17*, 20 01 27*","wastes from production and use of paints and varnishes (EWC 08 01 11*, 08 01 13*, 08 01 15*, 08 01 17*) ","H3,H12",63.421,"PT,GB,NL,TR,BE,FR",DE,D10,,Greece,2018
1,,"Y9,Y16",15 02 02*,"absorbents, filters, wiping cloths and protective cloths contaminated by dangerous substances  (EWC 15 02 02*) ","H4.1,H13",16.034,"PT,GB,NL,TR,BE,FR",DE,D10,,Greece,2018
2,,,"19 08 09*, 19 08 10*, 19 08 11*, 19 08 13* ","Wastes from wastewater treatment facilities (EWC 19 08 09*, 19 08 10*, 19 08 11*, 19 08 13*)","H12,H13",11.389,"PT,GB,NL,TR,BE,FR,ES,IT",DE,D10,,Greece,2018
3,A4030,Y4,"02 01 08*, 07 04 01*, 07 04 04*, 07 04 10*, 07 04 11*, 07 04 13*, 20 01 19*","expired pesticides,agrochemicals and liquid and solid wastes contianing dangerous substances from the MFS of organic plant protection products and other biocides (EWC 02 01 08*, 07 04 01*, 07 04 04*, 07 04 10*, 07 04 11*, 07 04 13*, 20 01 19*) ","H6.1,H11,H3",66.787,"PT,GB,NL,TR,BE,FR",DE,D10,,Greece,2018
4,A4140,"Y39,Y40,Y41,Y42","16 05 06*, 16 05 07*, 16 05 08*","discarded chemicals (including lab smalls) containing dangerous substances (EWC 16 05 06*, 16 05 07*, 16 05 08*) ","H3,H6.1,H8,H4.1,H12",24.913,"PT,GB,NL,TR,BE,FR,ES,IT",DE,D10,,Greece,2018
5,,Y26,16 06 02 *,rejected batteries from hybrid vehicles (NiMH) (EWC 160602*) ,"H8,H13",14.645,PT,FR,,R4,Greece,2018
6,A4140,Y12,"16 03 03* ,16 03 05*","off specification batches and unused products containing dangerous substances (EWC 16 03 03*, 16 03 05*) ","H3,H6.1,H8,H12",114.995,"PT,GB,NL,TR,BE,FR,IT,ES",DE,D10,,Greece,2018
7,A4130,"Y12,Y13,Y31,Y4",15 01 10*,packaging materials contaminated with dangerous substances (EWC 15 01 10*) ,"H5.2,H13",35.133,"PT,GB,NL,TR,BE,FR,ES,IT",DE,D10,,Greece,2018
8,,Y3,20 01 32,expired medicines ( EWC 20 01 32) ,,135.289,"PT,GB,NL,TR,BE,FR,ES,IT",DE,D10,,Greece,2018
9,,Y18,19 02 05*   19 02 11*,"wastes from physico-chemical treatment contianing dangerous substances (EWC 19 02 05*, 19 02 11*) ","H12,H13",16.883,"PT,GB,NL,TR,BE,FR,ES,IT",DE,D10,,Greece,2018
