,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,,,10 03 04*,aluminium slag,H4.3,46.9,"HR,BA",ME,,R5,Slovenia,2018
1,A1160,Y31,16 06 01*,Lead; lead compounds,"H12,H11,H6.1",90.826,,HR,,R4,Slovenia,2018
2,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H6.1,H8,H11",381.78,"DE,AT",FR,,R4,Slovenia,2018
3,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H6.1,H8,H10",3148.65,,IT,,R4,Slovenia,2018
4,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H6.1,H8,H12",92.352,"CZ,HU,SK",PL,,R4,Slovenia,2018
5,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H6.1,H8",179.58,,AT,,R4,Slovenia,2018
6,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H6.1,H8,H10",395.88,,IT,,R4,Slovenia,2018
7,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H6.1,H8,H11",1368.302,,AT,,R4,Slovenia,2018
8,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,H8,1207.08,AT,DE,,R4,Slovenia,2018
9,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H8,H10",957.9,,IT,,R4,Slovenia,2018
10,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H8,H12",250.786,,IT,,R4,Slovenia,2018
11,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H8,H12",124.22,AT,DE,,R4,Slovenia,2018
12,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H8,H12",1480.18,AT,IT,,R4,Slovenia,2018
13,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H8,H12",1460.946,HR,BA,,R4,Slovenia,2018
14,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H8,H12",205.023,"HR,BA",ME,,R4,Slovenia,2018
15,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H6.1,H8",977.385,AT,DE,,R4,Slovenia,2018
16,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H6.1,H8,H11",1315.482,,AT,,R4,Slovenia,2018
17,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H6.1,H8,H11",345.592,,HR,,R4,Slovenia,2018
18,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H6.1,H8,H11",708.652,,HU,,R4,Slovenia,2018
19,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H6.1,H8,H11",185.72,,IT,,R4,Slovenia,2018
20,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H6.1,H8,H11",1903.14,AT,DE,,R4,Slovenia,2018
21,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H6.1,H8,H11",1545.6,AT,IT,,R4,Slovenia,2018
22,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H6.1,H8,H11",511.62,"DE,AT",FR,,R4,Slovenia,2018
23,A1160,"Y31,Y34",16 06 01*,Lead; lead compounds + Acidic solutions or acids in solid form,"H6.1,H8,H11",681.2,"DE,AT",NL,,R4,Slovenia,2018
