,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,A4070,,070208,other still bottoms and reaction wastes,,134.71,"ES,FR",IT,,"R12,R1",Portugal,2020
1,A3150,Y41,070503,non-halogenated solventes wastes,,28.18,,BE,,R2,Portugal,2020
2,A4010,Y2,070513,solid wastes containing dangerous substances from the MFSU of pharmaceuticals,,23.127,ES,MT,D10,,Portugal,2020
3,A3150,Y2,070703,,,29.313,ES,MT,,R2,Portugal,2020
4,A3150,Y2,070703,,,106.756,"ES,NL",MT,,R2,Portugal,2020
5,A4010,Y2,070704,"solventes, líquidos de lavagem e licores-mãe orgânicos",,186.058,ES,MT,,R2,Portugal,2020
6,A4010,Y2,070710,FILTER CAKE AND SPENT ABSORVENTS,,19.489,ES,MT,"D9,D1",,Portugal,2020
7,A1020,Y31,100405,wastes particulates and dust from lead thermal metallurgy,,46.091,"BE,ES,FR,GB,IL,IT,NL,TR",GR,D9,,Portugal,2020
8,,Y18,120112,USED FATS,,18.6,"ES,FR,IT",HR,"D9,D1",,Portugal,2020
9,A4060,Y9,130703,Resíduos de combustíveis líquidos,,9646.5,,GB,,R9,Portugal,2020
10,A3140,"Y2,Y6,Y9,Y13,Y17,Y18,Y42",140603,"misturas de resíduos contendo pelo menos um resíduo perigoso: tintas, colas, resinas, etc",,24.18,"ES,FR",IT,,R2,Portugal,2020
11,A4130,Y12,150110,Embalagens contendo ou contaminadas por resíduos de substâncias perigosas,,14.609,"BE,DE,ES,FR,GB,IT,NL,TR",GR,,"R3,R4",Portugal,2020
12,A4130,Y18,150110,Embalagens contaminadas com substâncias perigosas,,55.6,ES,MT,,"R3,R4",Portugal,2020
13,,,150202,Absorbent and filter materials contamined by dangerous substances (waste),"H4.1,H11,H12",0.17,,GR,"D9,D1",,Portugal,2020
14,A4060,Y18,150202,,,4.604,ES,MT,"D9,D1",,Portugal,2020
15,A4060,"Y6,Y12,Y13",150202,"absorventes, materiais filtrantes, tintas, vernizes entre outros",,29.524,,IE,,"R12,R1",Portugal,2020
16,A4070,Y12,150202,Absorbent and filter materials contamined by dangerous substances (waste),,4.812,"BE,ES,FR,GB,IT,NL,TR",GR,"D9,D1",,Portugal,2020
17,A4130,Y18,150202,contaminated rags/filters,,27.46,ES,MT,,"R12,R1",Portugal,2020
18,,Y18,150202,"mixed rags, PPE, absorbants withmixed hazardous residues",,271.24,IE,GB,,"R12,R1",Portugal,2020
19,,Y18,150202,"contaminated equipment - absorbents, filters, wiping clothes, protective clothing",,39.14,ES,IL,,"R12,R1",Portugal,2020
20,,Y18,150202,contaminated rags/filters,,69.816,ES,MT,"D9,D1",,Portugal,2020
21,A4010,"Y2,Y3",160506,chemical laboratory reagents,,11.161,,MT,D10,,Portugal,2020
22,A1160,"Y31,Y34",160601,acumuladores de chumbo,,95.88,,ES,,R4,Portugal,2020
23,A1160,"Y34,Y35",160601,"Waste lead-acid batteries, whole or crushed",,231.384,"ES,GB",IE,,R4,Portugal,2020
24,A4060,"Y8,Y9",160708,wastes containing oil,,364.614,ES,MT,"D9,D1",,Portugal,2020
25,A4060,Y9,160708,"Resíduos contendo hidrocarbonetos_x000D_
",,469.86,,ES,,R3,Portugal,2020
26,,"Y8,Y9",160708,,,14.399,ES,MT,"D9,D1",,Portugal,2020
27,A2030,Y18,160807,,,11.5,ES,IL,,"R12,R1",Portugal,2020
28,A4010,Y2,161001,resíduos líquidos aquosos contendo substâncias perigosas,,76.546,ES,MT,,R2,Portugal,2020
29,A4060,Y9,161003,concentrados aquosos contendo substâncias perigosas,,91.56,,IE,D9,,Portugal,2020
30,A4060,Y9,161003,concentrados aquosos contendo substâncias perigosas,,52.316,,IE,"D9,D1",,Portugal,2020
31,A4060,Y9,161003,COOLANT WASTES,,30.535,ES,MT,"D9,D1",,Portugal,2020
32,,Y11,170301,misturas betuminosas contendo alcatrão ,,815.44,"ES,FR",IT,"D9,D1",,Portugal,2020
33,,Y13,170301,misturas betuminosas contendo alcatrão ,,1088.81,"ES,MA",IT,"D9,D1",,Portugal,2020
34,A2050,Y36,170605,"materiais de construção, contendo amianto ",,81.34,ES,MT,D1,,Portugal,2020
35,A4020,Y1,180103,Resíduos biomédicos (Resíduos cujas recolha e eliminação estão sujeitas a requisitos específicos com vista à prevenção de infeções),,16.784,,ES,D10,,Portugal,2020
36,A4020,Y1,180103,Resíduos biosanitários,,329.697,,ES,D9,,Portugal,2020
37,A4020,Y3,180108,medicamento citotóxicos e citostáticos,,151.626,,ES,D10,,Portugal,2020
38,A4020,Y1,180202,Resíduos cuja recolha e eliminação está sujeita a requisitos específicos tendo em vista a prevenção de infecções,,17.232,,ES,D10,,Portugal,2020
39,A4020,Y3,180207,medicamento citotóxicos e citostáticos,,12.002,,ES,D10,,Portugal,2020
40,A4100,Y18,190113,FLY ASHES,,39.96,"BE,ES,FR,GB,IT,NL,TR",GR,"D9,D1",,Portugal,2020
41,,"Y12,Y18",190204,"misturas de resíduos contendo pelo menos um resíduo perigoso: tintas, colas, resinas, etc",,1115.44,"ES,FR",IT,"D9,D1",,Portugal,2020
42,,Y18,190204,"Misturas de resíduos contendo, pelo menos, um resíduo perigoso.",,630.44,"ES,FR,GB",IT,D9,,Portugal,2020
43,,Y18,190204,Premixed wastes composed of at least one hazardous waste,,8447.82,"ES,FR",IT,"D9,D1",,Portugal,2020
44,,Y18,190204,"Misturas de resíduos contendo, pelo menos, um resíduo perigoso.",,9929.24,"ES,FR,GB",IT,"D9,D1",,Portugal,2020
45,,Y18,190204,"misturas de resíduos contendo pelo menos um resíduo perigoso: tintas, colas, resinas, etc",,5427.51,"ES,FR",IT,,"R12,R1",Portugal,2020
46,,Y18,190205,"Lamas de tratamento físico-químico, contendo substâncias perigosas",,273.0,"ES,FR,GB",IT,"D9,D1",,Portugal,2020
47,A4060,Y8,190207,,,10170.381,,BE,,R9,Portugal,2020
48,A4060,Y9,190207,,,4084.645,,BE,,R9,Portugal,2020
49,A4060,Y9,190207,óleos e concentrados de separação,,16525.192,,NL,,R9,Portugal,2020
50,,Y18,190304,"Resíduos assinalados como perigosos, parcialmente estabilizados",,1575.48,"ES,FR,GB",IT,"D9,D1",,Portugal,2020
51,,Y18,190304,wastes marked as hazardous partly stabilised,,5474.96,"ES,FR,GB",IT,D1,,Portugal,2020
52,A4060,Y9,190813,SCRUBBER WASTE,,65.72,ES,MT,"D9,D1",,Portugal,2020
53,,Y18,191210,,,704.58,"ES,FR,GB",IT,,"R12,R1",Portugal,2020
54,Y46,,191210,Resíduos combustíveis (combustíveis derivados de resíduos),,17917.52,,GB,,R1,Portugal,2020
55,A1020,Y31,191211,"outros resíduos (incluindo misturas de materiais) do tratamento mecânico de resíduos, contendo substâncias perigosas",,4040.1,,FR,,R4,Portugal,2020
56,A1020,Y31,191211,,,5423.758,,GB,,R4,Portugal,2020
57,A1020,Y31,191211,,,1684.72,NL,GB,,R4,Portugal,2020
58,,Y18,191212,"Mechanical treatment of wastes other  than those_x000D_
Not listed",,21321.92,,IT,D1,,Portugal,2020
59,,Y18,191212,"Mechanical treatment of wastes other  than those_x000D_
Not listed",,1206.8,ES,IT,"D15,D1",,Portugal,2020
60,Y46,,191212,Other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 191211,,43198.67,"ES,FR",IT,D1,,Portugal,2020
61,Y46,,191212,,,248.56,"ES,FR",IT,,"R12,R1",Portugal,2020
62,Y46,,191212,,,1965.52,"ES,FR,MA",IT,D1,,Portugal,2020
63,Y46,,191212,"Outros resíduos (incluindo misturas de materiais) do tratamento mecânico de resíduos, não abrangidos em 19 12 11",,10195.66,"ES,NL",MT,D1,,Portugal,2020
64,Y46,,191212,"refused derived fuel, Paper and plastic",,10917.02,ES,MT,D1,,Portugal,2020
65,A3020,"Y8,Y11,Y17","050103,050106,160708",Oily sludge,,54.14,ES,IL,,"R12,R1",Portugal,2020
66,A3190,Y11,"050103,050107,050108,050601,050603,160508,191102",acidic and other thars (waste),,246.326,"BE,ES,FR,GB,IT,NL,TR",GR,D9,,Portugal,2020
67,A4060,Y9,"050113,130507,160708",Filtercake containing hydrocarbons from Industrial Waste Water treatment process,,53.67,,IE,"D9,D1",,Portugal,2020
68,A4060,Y34,"060101,060102,060103,060104,060105,060106",ACID RELATED WASTES,,71.813,ES,MT,"D9,D1",,Portugal,2020
69,,Y34,"060101,060102,060103,060104,060105,060106",,,5.201,ES,MT,"D9,D1",,Portugal,2020
70,A4090,"Y17,Y34","060101,060102,060103,060104,060105,060106,110105,110106,160303,160505,160507,160606,161001,200114",acid solutions wastes,,40.831,"BE,ES,FR,GB,IT,NL,TR",GR,"D9,D1",,Portugal,2020
71,A4090,Y34,"060101,060102,060104,060105,060106,200114",waste acid or basic solutions,,70.2,,IE,,R10,Portugal,2020
72,A4070,Y12,"060502,070108,070208,070308,070310,080111,080113,080115,080117,080118,080119,080121,080312,080314,140605,150110,150202,160305,190204,200127",organic wastes containing dangerous substances(resines and additives) ,,1293.71,"ES,FR",IT,"D9,D1",,Portugal,2020
73,A4070,Y12,"060502,070108,070208,070308,070310,080112,080113,080115,080117,080118,080119,080121,080312,080314,140605,150110,150202,160305,190204,200127",organic wastes containing dangerous substances(resines and additives) ,,250.71,"ES,FR",IT,,"R12,R1",Portugal,2020
74,A3150,"Y2,Y6,Y41","070103,070203,070303,070403,070503,070603,070703",Resíduos de solventes orgânicos halogenados ,,108.86,IE,GB,,R2,Portugal,2020
