,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,A1180,"Y22,Y29,Y31",,Used Xerox office equipments ,"H11,H12",9.127,,JP,,R4,Thailand,2016
1,A1180,"Y22,Y29,Y31",,Used Xerox office equipments ,"H11,H12",406.81,,PH,,R4,Thailand,2016
2,A1180,"Y22,Y29,Y31",,Used Xerox office equipments ,"H11,H12",54.211, ,PH,,R4,Thailand,2016
3,A1180,"Y22,Y29,Y31",,Used Xerox office equipments ,"H11,H12",532.9684, ,SG,,R4,Thailand,2016
4,A1180,"Y22,Y29,Y31",,Used Xerox office equipments ,"H11,H12",983.42648,,CN,,R4,Thailand,2016
5,A4070,"Y22,Y29,Y31",,Used Xerox Supplies Containing Residual Toner,,3.685,,JP,,R4,Thailand,2016
6,A4070,"Y22,Y29,Y31",,Used Xerox Supplies Containing Residual Toner,,143.2765,,MY,,R4,Thailand,2016
7,A4070,"Y22,Y29,Y31",,Used Xerox Supplies Containing Residual Toner,,19.588,,KR,,R4,Thailand,2016
8,A4070,"Y22,Y29,Y31",,Used Xerox Supplies Containing Residual Toner,,57.14244,,PH,,R4,Thailand,2016
9,A4070,"Y22,Y29,Y31",,Used Xerox Supplies Containing Residual Toner,,141.0366,,SG,,R4,Thailand,2016
10,A4070,"Y22,Y29,Y31",,Used Xerox Supplies Containing Residual Toner,,31.184,,ID,,R4,Thailand,2016
11,A4070,"Y22,Y29,Y31",,Used Xerox Supplies Containing Residual Toner,,260.09528,,CN,,R4,Thailand,2016
