,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,A3180,Y10,"13 03 01*, 16 02 09*, 16 02 10*, 17 09 02*","Transformers, Condensators and Drums Containing Liquids Contaminated with PCBs (EWC 13 03 01*, 16 02 09*, 16 02 10*, 17 09 02*)","H11,H12",21.61,"TR,EG,IL",FR,D10,,Greece,2017
1,A3180,Y10,16 02 09*,Condensers-capacitors containing PCBs from recycling of electronic and electric equipment (EWC 16 02 09*),H11,29.27,"BG,RO,HU,SK",PL,D10,,Greece,2017
2,A3180,Y10,16 02 09*,Condensers-capacitors containing PCBs from recycling of electronic and electric equipment (EWC 16 02 09*),H11,5.68,"BG,RO,HU,SK",PL,D10,,Greece,2017
3,A3190,Y11,"05 01 07*, 05 01 08*, 05 06 01*, 16 05 08*, 19 11 02*",Acid and other tars (EWC 05 01 08*),"H3,H4.1,H6.1,H8,H11",37.83,TR,PT,D9,,Greece,2017
4,A4070,Y12,"04 02 16*, 08 01 11*, 08 01 13*, 08 01 15*, 08 01 17*, 08 01 19*, 08 03 12*, 08 05 01*","Wastes from the production, formulation and use of inks, dyes, pigments, paints, lacquers, varnish (EWC 04 02 16*, 08 01 11*, 08 01 13*, 08 01 15*, 08 01 17*, 08 01 19*, 08 03 12*, 08 05 01*)","H3,H11,H12",17.574,TR,PT,D9,,Greece,2017
5,A4070,Y12,"07 01 04*, 07 07 04*, 08 01 11*, 08 01 13*, 08 03 12*, 08 03 14*, 08 04 09*,14 06 03*, 16 05 08*","Mixtures of paints and varnishes with organic solvents waste (EWC 07 01 04*, 07 07 04*, 08 01 11*, 08 01 13*, 08 03 12*, 08 03 14*, 08 04 09*,14 06 03*, 16 05 08*)","H3,H6.1",201.649,"TR,PT,GB,NL,BE",NL,,"R12,R1",Greece,2017
6,A4070,Y12,08 01 11*,"Wastes from the production, formulation and use of inks, dyes, pigments, paints, lacquers, varnish (EWC 08 01 11*) ","H3,H11",1.903,"TR,PT,FR,GB",DE,D10,,Greece,2017
7,A4070,Y12,"08 01 11*,  08 03 12*","Solvent paints and residues or waste from the use of inks from printing activities (EWC 08 01 11*, 08 03 12*)",H3,133.99,"BG,RO,HU,SK",PL,D10,,Greece,2017
8,A4070,Y12,"08 01 11*, 08 01 13*, 08 01 15*, 08 01 17*","Wastes from production and use of paints and varnishes (EWC 08 01 11*, 08 01 13*, 08 01 15*, 08 01 17*) ","H3,H12",69.521,"PT,GB,NL,TR,BE,FR",DE,D10,,Greece,2017
9,A4070,Y12,"08 01 11*, 08 01 13*, 08 01 15*, 08 01 17*, 20 01 27*","Wastes from production and use of paints and varnishes (EWC 08 01 11*, 08 01 13*, 08 01 15*, 08 01 17*) ","H3,H12",84.335,"PT,GB,NL,TR,BE,FR",DE,D10,,Greece,2017
