,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,,, 20 01 36,Mixed non-hazardous WEEE,H13,889.268,NL,SG,,R4,United Kingdom of Great Britain and Northern Ireland,2016
1,,Y18," 16 06 03*, 16 06 04, 16 06 05",A1170 Unsorted waste batteries excluding mixtures of only list B batteries. Waste batteries not specified on list B containing Annex I constituents to an extent to render them hazardous,H13,356.668,,SE,,"R4,R5",United Kingdom of Great Britain and Northern Ireland,2016
2,,Y18," 06 13 02*, 07 07 10*, 15 02 02*","A4160 Spent activated carbon not included on list B (note the related entry on list B, B2060)",,230.27,FR,BE,,R7,United Kingdom of Great Britain and Northern Ireland,2016
3,,Y18, 19 12 11*,Oil contaminated waste,,635.74,,NL,,R1,United Kingdom of Great Britain and Northern Ireland,2016
4,,Y18, 19 12 11*,Mixtures from mechanical treatment,,2632.456,,NL,,R1,United Kingdom of Great Britain and Northern Ireland,2016
5,,Y31, 19 12 11*,"A1020 Waste having as constituents or contaminants, excluding metal waste in massive form, any of the following:  Antimony, antimony compounds,  Beryllium, beryllium compounds, Cadmium, cadmium compounds, Lead, lead compounds, Selenium, selenium compounds, Tellurium, tellurium compounds.",H5.1,53207.18,,SE,,R4,United Kingdom of Great Britain and Northern Ireland,2016
6,,Y31, 19 12 11*,"A1020 Waste having as constituents or contaminants, excluding metal waste in massive form, any of the following:  Antimony, antimony compounds,  Beryllium, beryllium compounds, Cadmium, cadmium compounds, Lead, lead compounds, Selenium, selenium compounds, Tellurium, tellurium compounds.",H5.1,469.71,DE,SE,,R4,United Kingdom of Great Britain and Northern Ireland,2016
7,Y46,, 19 12 10,Refuse derived fuel (RDF),,19808.6,,DK,,R1,United Kingdom of Great Britain and Northern Ireland,2016
8,Y46,, 19 12 10,Refuse derived fuel (RDF),,23277.956,,NL,,R1,United Kingdom of Great Britain and Northern Ireland,2016
9,Y46,, 19 12 10,Refuse derived fuel (RDF),,28113.85,,SE,,R1,United Kingdom of Great Britain and Northern Ireland,2016
10,Y46,, 19 12 10,Refuse derived fuel (RDF),,26931.71,DE,SE,,R1,United Kingdom of Great Britain and Northern Ireland,2016
11,Y46,, 19 12 10,Solid recovered fuel (SRF),,5129.834,,DK,,R1,United Kingdom of Great Britain and Northern Ireland,2016
12,Y46,, 19 12 10,Solid recovered fuel (SRF),,5044.0,,DK,,"R1,R12",United Kingdom of Great Britain and Northern Ireland,2016
13,A1030,,16 11 05,Wastes having as constituents or contaminants any of the following: ,,257.11,"NL,BE,FR",DE,,R11,United Kingdom of Great Britain and Northern Ireland,2016
14,A2010,,16 02 15,Glass waste from cathode-ray tubes and other activated glasses Note that mirror entry on list B (B1160) does not specify exceptions. (3) PCBs at a concentration level of 50mg/kg or more.,H11,677.2,"BE,FR",NL,,R12,United Kingdom of Great Britain and Northern Ireland,2016
