,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,A4030,Y4,20 01 19*,pesticides,"H3,H6.1",29.432,,DE,D10,,Sweden,2016
1,,Y6,16 01 14*,antifreeze fluids containing dangerous substances,H12,156.52,DK,DE,,R9,Sweden,2016
2,A3140,Y6,07 05 04*,"other organicsolvents, washing liquids and mother liquors",H3,668.91,,DK,,R1,Sweden,2016
3,A3020,Y8,12 01 06*,mineral-based machining oils containing halogens (except emulsions and solutions),H12,21.1,,DE,D10,,Sweden,2016
4,A3020,Y8,13 02 05*,"mineral-based non-chlorinated engine, gear and lubricating oils",H3,31.0,DK,DE,,R9,Sweden,2016
5,A3020,Y8,13 02 05*,"mineral-based non-chlorinated engine, gear and lubricating oils",H3,48.9,DK,DE,,R9,Sweden,2016
6,A3020,Y8,13 03 07*,mineral-based non-chlorinated insulating and heat transmission oils,H12,129.61,DK,DE,,R9,Sweden,2016
7,A3020,Y8,"13 02 05*, 13 02 08*","mineral-based non-chlorinated engine, gear and lubricating oils, other engine, gear and lubricating oils",H3,190.1,DK,DE,,R9,Sweden,2016
8,A3020,Y8,12 01 06*,mineral-based machining oils containing halogens (except emulsions and solutions),H12,190.24,,DE,D10,,Sweden,2016
9,A3020,Y8,16 01 07*,oil filters,H12,231.545,,DK,,"R1,R12,R4,R9",Sweden,2016
10,A4060,Y8,13 02 08*,"other engine, gear and lubricating oils",H12,232.0,,FI,,R9,Sweden,2016
11,A4060,Y8,13 02 08*,"other engine, gear and lubricating oils",H12,322.57,,FI,,R9,Sweden,2016
12,A3020,Y8,"13 02 05*, 13 02 08*","mineral-based non-chlorinated engine, gear and lubricating oils, other engine, gear and lubricating oils",H3,329.12,,DK,,R9,Sweden,2016
13,A3020,Y8,13 02 05*,"mineral-based non-chlorinated engine, gear and lubricating oils",H3,356.778,,DE,,R9,Sweden,2016
14,A3020,Y8,13 02 08*,"other engine, gear and lubricating oils",H12,385.36,,FI,,R9,Sweden,2016
15,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*","mineral-based non-chlorinated engine, gear and lubricating oils, other engine, gear and lubricating oils, syntheticengine, gear and lubricating oils","H11,H12",615.09,,FI,,R9,Sweden,2016
16,A3020,Y8,13 02 05*,"mineral-based non-chlorinated engine, gear and lubricating oils",H3,763.9,DK,DE,,R9,Sweden,2016
17,A3020,Y8,13 07 03*,other fuels (including mixtures),"H12,H3",914.906,,EE,,R9,Sweden,2016
18,A3020,Y8,"13 02 05*, 13 02 08*","mineral-based non-chlorinated engine, gear and lubricating oils, other engine, gear and lubricating oils",H3,1019.0,DK,DE,,R9,Sweden,2016
19,A3020,Y8,13 02 08*,"other engine, gear and lubricating oils",H12,1044.95,,FI,,R9,Sweden,2016
20,A3020,Y8,13 03 07*,mineral-based non-chlorinated insulating and heat transmission oils,H12,1177.912,DK,DE,,R9,Sweden,2016
