,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,,Y18,"03 01 05, 15 01 03, 17 02 01, 19 12 07, 20 01 38 (AC 170)","sawdust, shavings, cuttings, wood, particle board and veneer other than those mentioned in 03 01 04; wooden packaging; wood; wood other than that mentioned in 19 12 06; wood other than that mentioned in 20 01 37",,2416.54,,AT,,R3,Hungary,2020
1,A4010,Y2,07 05 01 *,aqueous washing liquids and mother liquors,"H3,H6.1,H8,H11",139.78,SI,IT,,R5,Hungary,2020
2,A3140,Y42,07 05 04 *,"other organic solvents, washing liquids and mother liquors",H3,152.42,,HR,,R1,Hungary,2020
3,A3140,Y42,07 05 04 *,"other organic solvents, washing liquids and mother liquors",H3,101.2,,HR,,R2,Hungary,2020
4,A3140,Y42,07 05 04 *,"other organic solvents, washing liquids and mother liquors","H3,H11,H12",1410.63,,SI,,R1,Hungary,2020
5,A4070,Y12,08 01 17 *,wastes from paint or varnish removal containing organic solvents or other hazardous substances,"H3,H4.1,H6.1,H8,H12",86.781,"DE,AT",CH,,R1,Hungary,2020
6,A1010,Y31,10 04 02 *,dross and skimmings from primary and secondary production,H12,2.0,,RO,,"R12,R4",Hungary,2020
7,A1010,Y31,10 04 02 *,dross and skimmings from primary and secondary production,,13.5919,,RO,,"R12,R4",Hungary,2020
8,A3140,Y6,14 06 03 *,other solvents and solvent mixtures,"H3,H6.1,H8",227.171,"DE,AT",CH,,R1,Hungary,2020
9,A3140,Y42,14 06 03 *,other solvents and solvent mixtures,,28.407,,SK,,R2,Hungary,2020
10,A4130,Y18,15 01 10 *,packaging containing residues of or contaminated by hazardous substances,"H3,H4.1,H6.1,H8,H11,H12",41.7,"DE,AT",CH,,R1,Hungary,2020
11,,Y18,15 02 02 *,"absorbents, filter materials (including oil filters not otherwise specified), wiping cloths, protective clothing contaminated by hazardous substances","H4.1,H11,H12",40.213,"DE,AT",CH,,R1,Hungary,2020
12,A1180,Y45,"16 02 11 *, 20 01 23 *","discarded equipment containing chlorofluorocarbons, HCFC, HFC; discarded equipment containing chlorofluorocarbons",H13,785.01,,RO,,R12,Hungary,2020
13,A4010,"Y2,Y3",16 03 05 *,organic wastes containing hazardous substances,"H3,H6.1,H8,H12",158.658,"BG,RO",GR,,R1,Hungary,2020
14,A4140,"Y2,Y3",16 03 05 *,organic wastes containing hazardous substances,"H3,H6.1,H8,H12",83.084,"BG,RO",GR,,R1,Hungary,2020
15,,Y12,16 07 08 *,wastes containing oil,H12,14.15,"SI,HR",IT,,R5,Hungary,2020
16,A4020,Y1,18 01 03 *,wastes whose collection and disposal is subject to special requirements in order to prevent infection,H6.2,107.987,,SK,,R1,Hungary,2020
17,A4020,Y1,18 01 08 *,cytotoxic and cytostatic medicines,"H6.1,H6.2,H11",6.72,,SI,,R1,Hungary,2020
18,A4010,"Y2,Y3","18 01 09, 18 02 08, 20 01 32",medicines other than those mentioned in 18 01 08; medicines other than those mentioned in 18 02 07; medicines other than those mentioned in 20 01 31,,5.86,,HR,,R1,Hungary,2020
19,,Y18,19 02 04 *,premixed wastes composed of at least one hazardous waste,"H3,H6.1,H8,H12",97.66,AT,IT,,R1,Hungary,2020
20,,Y18,19 02 04 *,premixed wastes composed of at least one hazardous waste,"H3,H6.1",419.52,SI,IT,,R1,Hungary,2020
21,A3140,Y42,19 02 08 *,liquid combustible wastes containing hazardous substances,"H3,H13",1425.46,,AT,,R1,Hungary,2020
22,A3140,"Y18,Y42",19 02 08 *,liquid combustible wastes containing hazardous substances,"H3,H11,H12",1573.1,,SI,,R1,Hungary,2020
23,A3140,"Y18,Y42",19 02 08 *,liquid combustible wastes containing hazardous substances,"H3,H11,H12,H13",1307.56,,SI,,R1,Hungary,2020
24,A4070,Y12,19 02 09 *,solid combustible wastes containing hazardous substances,,107.25,,AT,,R1,Hungary,2020
25,,Y18,19 02 09 *,solid combustible wastes containing hazardous substances,"H4.1,H11,H12",1402.35,,SI,,R1,Hungary,2020
26,,Y18,19 12 10,combustible waste (refuse derived fuel),,3142.22,SI,AT,,R1,Hungary,2020
27,,Y18,19 12 10,combustible waste (refuse derived fuel),,2145.41,,AT,,R1,Hungary,2020
28,,Y18,19 12 10,combustible waste (refuse derived fuel),,1189.33,AT,IT,,R1,Hungary,2020
29,,Y18,19 12 11 *,other wastes (including mixtures of materials) from mechanical treatment of waste containing hazardous substances,"H4.1,H6.1,H11,H12",22.31,SI,IT,,R1,Hungary,2020
30,,Y18,19 12 11 *,other wastes (including mixtures of materials) from mechanical treatment of waste containing hazardous substances,"H4.1,H6.1,H8,H11,H12",283.31,SI,IT,,R1,Hungary,2020
31,,Y18,19 12 11 *,other wastes (including mixtures of materials) from mechanical treatment of waste containing hazardous substances,"H4.1,H6.1,H8,H12",278.2,SI,IT,,R1,Hungary,2020
32,,Y18,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,,589.92,SI,IT,D5,,Hungary,2020
33,Y46,,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,,6885.96,,SI,,R1,Hungary,2020
34,A1030,Y29,20 01 21 *,fluorescent tubes and other mercurycontaining waste,H12,92.357,,RO,,"R4,R5",Hungary,2020
35,A4140,"Y34,Y35",20 01 29 *,detergents containing hazardous substances,"H8,H12",34.539,"BG,RO",GR,,R1,Hungary,2020
